verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
say,not_p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Cynthia asks: Did Jacob say that Tony didn't have a drink last night? Question: Is Cynthia certain that Tony didn't have a drink last night?,Cynthia asks: Did Jacob say that Tony didn't have a drink last night?,Is Cynthia certain that Tony didn't have a drink last night?,Is Cynthia certain that Tony had a drink last night?,0.85,-1.80526684279,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00053182547, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00053182547), TopLogprob(token='1', bytes=[49], logprob=-7.5606112), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.078941), TopLogprob(token=' ', bytes=[32], logprob=-12.980072), TopLogprob(token='I', bytes=[73], logprob=-14.073431)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00015121732, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00015121732), TopLogprob(token='<|end|>', bytes=None, logprob=-8.824334), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.635671), TopLogprob(token='\n', bytes=[10], logprob=-13.853869), TopLogprob(token='<|end|>', bytes=None, logprob=-14.410555)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.8045838, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.8045838), TopLogprob(token='95', bytes=[57, 53], logprob=-1.9759743), TopLogprob(token='75', bytes=[55, 53], logprob=-2.2281468), TopLogprob(token='8', bytes=[56], logprob=-2.801265), TopLogprob(token='90', bytes=[57, 48], logprob=-2.8854153)])]"
see,not_p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Betty asks: Did Jeffrey see that Tony didn't have a drink last night? Question: Is Betty certain that Tony didn't have a drink last night?,Betty asks: Did Jeffrey see that Tony didn't have a drink last night?,Is Betty certain that Tony didn't have a drink last night?,Is Betty certain that Tony had a drink last night?,0.95,-1.01077422412,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0016356665, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0016356665), TopLogprob(token='1', bytes=[49], logprob=-6.431138), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.0833235), TopLogprob(token='I', bytes=[73], logprob=-12.960784), TopLogprob(token=' ', bytes=[32], logprob=-13.514596)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00039325762, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00039325762), TopLogprob(token='<|end|>', bytes=None, logprob=-7.8471875), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.254174), TopLogprob(token='\n', bytes=[10], logprob=-14.543437), TopLogprob(token=' ', bytes=[32], logprob=-14.656655)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.0087453, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.0087453), TopLogprob(token='85', bytes=[56, 53], logprob=-1.7610837), TopLogprob(token='8', bytes=[56], logprob=-2.5066376), TopLogprob(token='9', bytes=[57], logprob=-2.5634441), TopLogprob(token='90', bytes=[57, 48], logprob=-2.724741)])]"
suggest,not_p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Larry asks: Did Carol suggest that Tony didn't have a drink last night? Question: Is Larry certain that Tony didn't have a drink last night?,Larry asks: Did Carol suggest that Tony didn't have a drink last night?,Is Larry certain that Tony didn't have a drink last night?,Is Larry certain that Tony had a drink last night?,0.85,-1.8275709019800002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020187153, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020187153), TopLogprob(token='1', bytes=[49], logprob=-8.676317), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.863798), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.10051), TopLogprob(token=' ', bytes=[32], logprob=-13.05221)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00039433045, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00039433045), TopLogprob(token='<|end|>', bytes=None, logprob=-7.843187), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.666116), TopLogprob(token='\n', bytes=[10], logprob=-14.769194), TopLogprob(token='<|end|>', bytes=None, logprob=-14.892163)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.8269747, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.8269747), TopLogprob(token='95', bytes=[57, 53], logprob=-2.099289), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3215485), TopLogprob(token='8', bytes=[56], logprob=-2.6216507), TopLogprob(token='90', bytes=[57, 48], logprob=-3.0795784)])]"
think,not_p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Kathleen asks: Does Jason think that Tony didn't have a drink last night? Question: Is Kathleen certain that Tony didn't have a drink last night?,Kathleen asks: Does Jason think that Tony didn't have a drink last night?,Is Kathleen certain that Tony didn't have a drink last night?,Is Kathleen certain that Tony had a drink last night?,0.85,-1.94321426545,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00014835644, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00014835644), TopLogprob(token='1', bytes=[49], logprob=-8.910097), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.074301), TopLogprob(token=' ', bytes=[32], logprob=-12.58272), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.788092)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-8.470901e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-8.470901e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.413503), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.048126), TopLogprob(token='\n', bytes=[10], logprob=-14.172703), TopLogprob(token=',', bytes=[44], logprob=-14.616408)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.9429812, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.9429812), TopLogprob(token='75', bytes=[55, 53], logprob=-2.020431), TopLogprob(token='80', bytes=[56, 48], logprob=-2.8215213), TopLogprob(token='8', bytes=[56], logprob=-2.8711028), TopLogprob(token='95', bytes=[57, 53], logprob=-2.9662623)])]"
polar,not_p,low_prior,Tony,Tony has been sober for 20 years.,Fact: Tony has been sober for 20 years. Sentence: Christopher asks: Did Tony have a drink last night? Question: Is Christopher certain that Tony didn't have a drink last night?,Christopher asks: Did Tony have a drink last night?,Is Christopher certain that Tony didn't have a drink last night?,,0.99,-0.5336479443,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.022583934, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.022583934), TopLogprob(token='1', bytes=[49], logprob=-3.8053122), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.150149), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-10.958638), TopLogprob(token=' ', bytes=[32], logprob=-12.055877)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0006508403, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0006508403), TopLogprob(token='<|end|>', bytes=None, logprob=-7.344622), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.629004), TopLogprob(token='\n', bytes=[10], logprob=-13.808896), TopLogprob(token=' ', bytes=[32], logprob=-14.094935)]), ChatCompletionTokenLogprob(token='99', bytes=[57, 57], logprob=-0.51041317, top_logprobs=[TopLogprob(token='99', bytes=[57, 57], logprob=-0.51041317), TopLogprob(token='95', bytes=[57, 53], logprob=-1.2708559), TopLogprob(token='98', bytes=[57, 56], logprob=-2.6442404), TopLogprob(token='9', bytes=[57], logprob=-3.772893), TopLogprob(token='97', bytes=[57, 55], logprob=-4.955886)])]"
acknowledge,not_p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Scott asks: Did Emily acknowledge that Josh didn't learn to ride a bike yesterday? Question: Is Scott certain that Josh didn't learn to ride a bike yesterday?,Scott asks: Did Emily acknowledge that Josh didn't learn to ride a bike yesterday?,Is Scott certain that Josh didn't learn to ride a bike yesterday?,Is Scott certain that Josh learned to ride a bike yesterday?,0.85,-1.7460281041799999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00024417418, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00024417418), TopLogprob(token='1', bytes=[49], logprob=-8.507639), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.59075), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-11.993277), TopLogprob(token='I', bytes=[73], logprob=-12.253378)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00473403, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00473403), TopLogprob(token='<|end|>', bytes=None, logprob=-5.3566437), TopLogprob(token=' ', bytes=[32], logprob=-13.422052), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.500629), TopLogprob(token='\n', bytes=[10], logprob=-13.624331)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.7410499, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.7410499), TopLogprob(token='95', bytes=[57, 53], logprob=-2.0960588), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4100199), TopLogprob(token='90', bytes=[57, 48], logprob=-2.9198465), TopLogprob(token='15', bytes=[49, 53], logprob=-2.9537916)])]"
admit,not_p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Paul asks: Did Emily admit that Josh didn't learn to ride a bike yesterday? Question: Is Paul certain that Josh didn't learn to ride a bike yesterday?,Paul asks: Did Emily admit that Josh didn't learn to ride a bike yesterday?,Is Paul certain that Josh didn't learn to ride a bike yesterday?,Is Paul certain that Josh learned to ride a bike yesterday?,0.85,-1.964655206115,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.000114033115, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.000114033115), TopLogprob(token='1', bytes=[49], logprob=-9.202726), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.519087), TopLogprob(token='I', bytes=[73], logprob=-13.995855), TopLogprob(token=' ', bytes=[32], logprob=-14.321867)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.002669473, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.002669473), TopLogprob(token='<|end|>', bytes=None, logprob=-5.9291906), TopLogprob(token='\n', bytes=[10], logprob=-13.528058), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.702608), TopLogprob(token=' ', bytes=[32], logprob=-13.787029)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.9618717, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.9618717), TopLogprob(token='95', bytes=[57, 53], logprob=-2.4139247), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4306254), TopLogprob(token='15', bytes=[49, 53], logprob=-2.8986983), TopLogprob(token='25', bytes=[50, 53], logprob=-3.0361037)])]"
announce,not_p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Dorothy asks: Did Melissa announce that Josh didn't learn to ride a bike yesterday? Question: Is Dorothy certain that Josh didn't learn to ride a bike yesterday?,Dorothy asks: Did Melissa announce that Josh didn't learn to ride a bike yesterday?,Is Dorothy certain that Josh didn't learn to ride a bike yesterday?,Is Dorothy certain that Josh learned to ride a bike yesterday?,0.85,-2.0516926212500004,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00058746425, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00058746425), TopLogprob(token='1', bytes=[49], logprob=-7.506729), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.439697), TopLogprob(token='I', bytes=[73], logprob=-12.940987), TopLogprob(token=' ', bytes=[32], logprob=-13.246014)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.010462157, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.010462157), TopLogprob(token='<|end|>', bytes=None, logprob=-4.566235), TopLogprob(token=' ', bytes=[32], logprob=-12.890951), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-12.903313), TopLogprob(token='\n', bytes=[10], logprob=-12.907802)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.040643, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.040643), TopLogprob(token='95', bytes=[57, 53], logprob=-2.2597077), TopLogprob(token='15', bytes=[49, 53], logprob=-2.7007935), TopLogprob(token='75', bytes=[55, 53], logprob=-2.757253), TopLogprob(token='10', bytes=[49, 48], logprob=-2.793441)])]"
annoyed,not_p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Ashley asks: Is Jason annoyed that Josh didn't learn to ride a bike yesterday? Question: Is Ashley certain that Josh didn't learn to ride a bike yesterday?,Ashley asks: Is Jason annoyed that Josh didn't learn to ride a bike yesterday?,Is Ashley certain that Josh didn't learn to ride a bike yesterday?,Is Ashley certain that Josh learned to ride a bike yesterday?,0.85,-2.04934257805,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00074626005, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00074626005), TopLogprob(token='1', bytes=[49], logprob=-7.2473683), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.6070795), TopLogprob(token='I', bytes=[73], logprob=-12.655288), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.43822)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.006835318, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.006835318), TopLogprob(token='<|end|>', bytes=None, logprob=-4.9902415), TopLogprob(token='\n', bytes=[10], logprob=-12.999102), TopLogprob(token=' ', bytes=[32], logprob=-13.03445), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.373966)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.041761, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.041761), TopLogprob(token='95', bytes=[57, 53], logprob=-2.1354365), TopLogprob(token='10', bytes=[49, 48], logprob=-2.4710593), TopLogprob(token='90', bytes=[57, 48], logprob=-2.6755862), TopLogprob(token='05', bytes=[48, 53], logprob=-2.6895194)])]"
right,not_p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Jennifer asks: Is Timothy right that Josh didn't learn to ride a bike yesterday? Question: Is Jennifer certain that Josh didn't learn to ride a bike yesterday?,Jennifer asks: Is Timothy right that Josh didn't learn to ride a bike yesterday?,Is Jennifer certain that Josh didn't learn to ride a bike yesterday?,Is Jennifer certain that Josh learned to ride a bike yesterday?,0.95,-1.3716365001000002,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0003665597, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0003665597), TopLogprob(token='1', bytes=[49], logprob=-7.986649), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.971224), TopLogprob(token='I', bytes=[73], logprob=-12.664999), TopLogprob(token=' ', bytes=[32], logprob=-13.346758)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0013327404, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0013327404), TopLogprob(token='<|end|>', bytes=None, logprob=-6.6239142), TopLogprob(token='\n', bytes=[10], logprob=-13.930395), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.054153), TopLogprob(token='<|end|>', bytes=None, logprob=-14.134533)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-1.3699372, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-1.3699372), TopLogprob(token='85', bytes=[56, 53], logprob=-1.5573819), TopLogprob(token='90', bytes=[57, 48], logprob=-2.5401585), TopLogprob(token='75', bytes=[55, 53], logprob=-2.6913693), TopLogprob(token='8', bytes=[56], logprob=-3.176654)])]"
confess,not_p,low_prior,Josh,Josh is a 75-year old man.,Fact: Josh is a 75-year old man. Sentence: Cynthia asks: Did Jeffrey confess that Josh didn't learn to ride a bike yesterday? Question: Is Cynthia certain that Josh didn't learn to ride a bike yesterday?,Cynthia asks: Did Jeffrey confess that Josh didn't learn to ride a bike yesterday?,Is Cynthia certain that Josh didn't learn to ride a bike yesterday?,Is Cynthia certain that Josh learned to ride a bike yesterday?,0.85,-2.14011623703,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00041065403, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00041065403), TopLogprob(token='1', bytes=[49], logprob=-7.8434224), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.338281), TopLogprob(token='I', bytes=[73], logprob=-13.290608), TopLogprob(token=' ', bytes=[32], logprob=-13.4422865)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.002394083, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.002394083), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0379167), TopLogprob(token='\n', bytes=[10], logprob=-13.31523), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.866066), TopLogprob(token=' ', bytes=[32], logprob=-13.990335)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-2.1373115, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-2.1373115), TopLogprob(token='10', bytes=[49, 48], logprob=-2.426229), TopLogprob(token='95', bytes=[57, 53], logprob=-2.5977492), TopLogprob(token='05', bytes=[48, 53], logprob=-2.6114974), TopLogprob(token='15', bytes=[49, 53], logprob=-2.6205783)])]"
