"verb","embedded_type","prior_type","item","prior","prompt","target","question","alt_question","rating","distribution","raw_probs"
"hear","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Jennifer asks: Did Deborah hear that Jon doesn't walk to work? Question: Does Jennifer believe that Jon doesn't walk to work?","Jennifer asks: Did Deborah hear that Jon doesn't walk to work?","Does Jennifer believe that Jon doesn't walk to work?","Does Jennifer believe that Jon walks to work?",0.75,-0.073578805,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.073578805, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.073578805), TopLogprob(token='1', bytes=[49], logprob=-2.6459684), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.913674), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.185501), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.537231)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.608162), TopLogprob(token='<|end|>', bytes=None, logprob=-18.665983), TopLogprob(token='\n', bytes=[10], logprob=-18.86486), TopLogprob(token='-', bytes=[45], logprob=-20.556742)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.2358519, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.2358519), TopLogprob(token='9', bytes=[57], logprob=-1.8231932), TopLogprob(token='85', bytes=[56, 53], logprob=-1.8474585), TopLogprob(token='95', bytes=[57, 53], logprob=-1.8906447), TopLogprob(token='8', bytes=[56], logprob=-2.5274606)])]"
"inform","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Karen asks: Did Rebecca inform Jane that Jon doesn't walk to work? Question: Does Karen believe that Jon doesn't walk to work?","Karen asks: Did Rebecca inform Jane that Jon doesn't walk to work?","Does Karen believe that Jon doesn't walk to work?","Does Karen believe that Jon walks to work?",0.5,-0.0013327404,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0013327404, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0013327404), TopLogprob(token='1', bytes=[49], logprob=-6.621366), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.456356), TopLogprob(token='It', bytes=[73, 116], logprob=-17.583204), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-18.096909)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.430698), TopLogprob(token='\n', bytes=[10], logprob=-18.584702), TopLogprob(token='<|end|>', bytes=None, logprob=-19.15406), TopLogprob(token='-', bytes=[45], logprob=-19.843168)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.39189228, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.39189228), TopLogprob(token='75', bytes=[55, 53], logprob=-1.6254548), TopLogprob(token='6', bytes=[54], logprob=-3.4679534), TopLogprob(token='8', bytes=[56], logprob=-3.76175), TopLogprob(token='50', bytes=[53, 48], logprob=-3.886998)])]"
"know","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Steven asks: Does Laura know that Jon doesn't walk to work? Question: Does Steven believe that Jon doesn't walk to work?","Steven asks: Does Laura know that Jon doesn't walk to work?","Does Steven believe that Jon doesn't walk to work?","Does Steven believe that Jon walks to work?",1,-0.33141297,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.33141297, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.33141297), TopLogprob(token='0', bytes=[48], logprob=-1.2655256), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.679226), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.563204), TopLogprob(token='-', bytes=[45], logprob=-18.528543)])]"
"pretend","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Kimberly asks: Did Emily pretend that Jon doesn't walk to work? Question: Does Kimberly believe that Jon doesn't walk to work?","Kimberly asks: Did Emily pretend that Jon doesn't walk to work?","Does Kimberly believe that Jon doesn't walk to work?","Does Kimberly believe that Jon walks to work?",0.5,-5.6815352e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-5.6815352e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-5.6815352e-05), TopLogprob(token='1', bytes=[49], logprob=-9.777363), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.283361), TopLogprob(token='-', bytes=[45], logprob=-18.572266), TopLogprob(token='It', bytes=[73, 116], logprob=-18.836788)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.355267), TopLogprob(token='<|end|>', bytes=None, logprob=-18.49483), TopLogprob(token='\n', bytes=[10], logprob=-18.764343), TopLogprob(token='-', bytes=[45], logprob=-20.088871)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-1.4263384, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-1.4263384), TopLogprob(token='75', bytes=[55, 53], logprob=-1.6251261), TopLogprob(token='6', bytes=[54], logprob=-1.8485491), TopLogprob(token='7', bytes=[55], logprob=-2.2581484), TopLogprob(token='8', bytes=[56], logprob=-2.5085108)])]"
"prove","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Dorothy asks: Did Stephanie prove that Jon doesn't walk to work? Question: Does Dorothy believe that Jon doesn't walk to work?","Dorothy asks: Did Stephanie prove that Jon doesn't walk to work?","Does Dorothy believe that Jon doesn't walk to work?","Does Dorothy believe that Jon walks to work?",0.5,-4.365741e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.365741e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.365741e-06), TopLogprob(token='1', bytes=[49], logprob=-12.391118), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.991615), TopLogprob(token='It', bytes=[73, 116], logprob=-17.951916), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.953865)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.502073), TopLogprob(token='\n', bytes=[10], logprob=-19.239288), TopLogprob(token='-', bytes=[45], logprob=-20.400368), TopLogprob(token='<|end|>', bytes=None, logprob=-20.472935)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.26987234, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.26987234), TopLogprob(token='6', bytes=[54], logprob=-2.3054368), TopLogprob(token='75', bytes=[55, 53], logprob=-3.171251), TopLogprob(token='7', bytes=[55], logprob=-3.585838), TopLogprob(token='50', bytes=[53, 48], logprob=-4.1173587)])]"
"reveal","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Karen asks: Did Timothy reveal that Jon doesn't walk to work? Question: Does Karen believe that Jon doesn't walk to work?","Karen asks: Did Timothy reveal that Jon doesn't walk to work?","Does Karen believe that Jon doesn't walk to work?","Does Karen believe that Jon walks to work?",0.75,-0.00065834646,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00065834646, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00065834646), TopLogprob(token='1', bytes=[49], logprob=-7.326552), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.199528), TopLogprob(token='It', bytes=[73, 116], logprob=-17.039091), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.384365)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.644976), TopLogprob(token='\n', bytes=[10], logprob=-18.543028), TopLogprob(token='<|end|>', bytes=None, logprob=-19.56897), TopLogprob(token='-', bytes=[45], logprob=-20.297016)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-0.8847162, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-0.8847162), TopLogprob(token='5', bytes=[53], logprob=-1.0080245), TopLogprob(token='6', bytes=[54], logprob=-3.0889437), TopLogprob(token='8', bytes=[56], logprob=-3.4585001), TopLogprob(token='7', bytes=[55], logprob=-3.558716)])]"
"say","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Kevin asks: Did Michelle say that Jon doesn't walk to work? Question: Does Kevin believe that Jon doesn't walk to work?","Kevin asks: Did Michelle say that Jon doesn't walk to work?","Does Kevin believe that Jon doesn't walk to work?","Does Kevin believe that Jon walks to work?",0.5,-4.246537e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-4.246537e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-4.246537e-06), TopLogprob(token='1', bytes=[49], logprob=-12.440559), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.350445), TopLogprob(token='It', bytes=[73, 116], logprob=-17.043892), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-17.087164)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.682606), TopLogprob(token='\n', bytes=[10], logprob=-19.338205), TopLogprob(token='<|end|>', bytes=None, logprob=-20.207752), TopLogprob(token='-', bytes=[45], logprob=-20.346867)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.07527393, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.07527393), TopLogprob(token='50', bytes=[53, 48], logprob=-3.1247163), TopLogprob(token='6', bytes=[54], logprob=-4.099648), TopLogprob(token='75', bytes=[55, 53], logprob=-5.761605), TopLogprob(token='7', bytes=[55], logprob=-6.088301)])]"
"see","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: George asks: Did Jonathan see that Jon doesn't walk to work? Question: Does George believe that Jon doesn't walk to work?","George asks: Did Jonathan see that Jon doesn't walk to work?","Does George believe that Jon doesn't walk to work?","Does George believe that Jon walks to work?",0.9,-0.12400169,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.12400169, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.12400169), TopLogprob(token='1', bytes=[49], logprob=-2.148824), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.567237), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.304506), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.562574)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.520231), TopLogprob(token='<|end|>', bytes=None, logprob=-19.29276), TopLogprob(token='\n', bytes=[10], logprob=-20.29124), TopLogprob(token='-', bytes=[45], logprob=-22.403727)]), ChatCompletionTokenLogprob(token='9', bytes=[57], logprob=-1.4414701, top_logprobs=[TopLogprob(token='9', bytes=[57], logprob=-1.4414701), TopLogprob(token='85', bytes=[56, 53], logprob=-1.690011), TopLogprob(token='95', bytes=[57, 53], logprob=-1.771882), TopLogprob(token='75', bytes=[55, 53], logprob=-2.2489634), TopLogprob(token='90', bytes=[57, 48], logprob=-2.306796)])]"
"suggest","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Tyler asks: Did Jason suggest that Jon doesn't walk to work? Question: Does Tyler believe that Jon doesn't walk to work?","Tyler asks: Did Jason suggest that Jon doesn't walk to work?","Does Tyler believe that Jon doesn't walk to work?","Does Tyler believe that Jon walks to work?",0.75,-0.00031341682,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00031341682, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00031341682), TopLogprob(token='1', bytes=[49], logprob=-8.069318), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.464725), TopLogprob(token='It', bytes=[73, 116], logprob=-17.225613), TopLogprob(token='Based', bytes=[66, 97, 115, 101, 100], logprob=-17.60241)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.384335), TopLogprob(token='\n', bytes=[10], logprob=-18.99586), TopLogprob(token='<|end|>', bytes=None, logprob=-19.355518), TopLogprob(token='-', bytes=[45], logprob=-20.270115)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-0.87550795, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-0.87550795), TopLogprob(token='8', bytes=[56], logprob=-2.20081), TopLogprob(token='85', bytes=[56, 53], logprob=-2.202023), TopLogprob(token='80', bytes=[56, 48], logprob=-2.9822888), TopLogprob(token='7', bytes=[55], logprob=-2.998322)])]"
"think","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: George asks: Does Jeffrey think that Jon doesn't walk to work? Question: Does George believe that Jon doesn't walk to work?","George asks: Does Jeffrey think that Jon doesn't walk to work?","Does George believe that Jon doesn't walk to work?","Does George believe that Jon walks to work?",0.5,-8.888114e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-8.888114e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-8.888114e-05), TopLogprob(token='1', bytes=[49], logprob=-9.332364), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.201563), TopLogprob(token='It', bytes=[73, 116], logprob=-17.108036), TopLogprob(token='Not', bytes=[78, 111, 116], logprob=-18.016264)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.162645), TopLogprob(token='<|end|>', bytes=None, logprob=-18.745852), TopLogprob(token='\n', bytes=[10], logprob=-20.85167), TopLogprob(token='-', bytes=[45], logprob=-22.030594)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.15979007, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.15979007), TopLogprob(token='50', bytes=[53, 48], logprob=-2.4289646), TopLogprob(token='75', bytes=[55, 53], logprob=-4.3125134), TopLogprob(token='6', bytes=[54], logprob=-4.323292), TopLogprob(token='8', bytes=[56], logprob=-4.8094234)])]"
"polar","not_p","low_prior","Jon","Jon lives 10 miles away from work.","Fact: Jon lives 10 miles away from work. Sentence: Karen asks: Does John walk to work? Question: Does Karen believe that Jon doesn't walk to work?","Karen asks: Does John walk to work?","Does Karen believe that Jon doesn't walk to work?","",0.5,-1.504853e-06,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-1.504853e-06, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-1.504853e-06), TopLogprob(token='1', bytes=[49], logprob=-13.484781), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.69158), TopLogprob(token='.', bytes=[46], logprob=-18.699339), TopLogprob(token='-', bytes=[45], logprob=-18.967976)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-18.21489), TopLogprob(token='\n', bytes=[10], logprob=-19.166958), TopLogprob(token='<|end|>', bytes=None, logprob=-19.991238), TopLogprob(token='-', bytes=[45], logprob=-21.050362)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.19384122, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.19384122), TopLogprob(token='50', bytes=[53, 48], logprob=-2.163646), TopLogprob(token='6', bytes=[54], logprob=-3.4208443), TopLogprob(token='7', bytes=[55], logprob=-4.912795), TopLogprob(token='60', bytes=[54, 48], logprob=-5.226096)])]"
"acknowledge","not_p","low_prior","Charley","Charley lives in Korea.","Fact: Charley lives in Korea. Sentence: Donna asks: Did Laura acknowledge that Charley doesn't speak Spanish? Question: Does Donna believe that Charley doesn't speak Spanish?","Donna asks: Did Laura acknowledge that Charley doesn't speak Spanish?","Does Donna believe that Charley doesn't speak Spanish?","Does Donna believe that Charley speaks Spanish?",0.5,-0.0062054773,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0062054773, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0062054773), TopLogprob(token='1', bytes=[49], logprob=-5.085498), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.644984), TopLogprob(token='From', bytes=[70, 114, 111, 109], logprob=-16.813826), TopLogprob(token='It', bytes=[73, 116], logprob=-17.117483)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=0.0, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=0.0), TopLogprob(token=',', bytes=[44], logprob=-17.170116), TopLogprob(token='<|end|>', bytes=None, logprob=-18.306307), TopLogprob(token='\n', bytes=[10], logprob=-19.839016), TopLogprob(token='-', bytes=[45], logprob=-19.920725)]), ChatCompletionTokenLogprob(token='5', bytes=[53], logprob=-0.37919155, top_logprobs=[TopLogprob(token='5', bytes=[53], logprob=-0.37919155), TopLogprob(token='75', bytes=[55, 53], logprob=-2.2634823), TopLogprob(token='8', bytes=[56], logprob=-2.9745953), TopLogprob(token='50', bytes=[53, 48], logprob=-3.1484349), TopLogprob(token='9', bytes=[57], logprob=-3.3510811)])]"
