verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
prove,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Karen asks: Did Deborah prove that Mary is not pregnant? Question: Does Karen believe that Mary is not pregnant?,Karen asks: Did Deborah prove that Mary is not pregnant?,Does Karen believe that Mary is not pregnant?,Does Karen believe that Mary is pregnant?,0.95,-0.251935,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.251935, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.251935), TopLogprob(token='1', bytes=[49], logprob=-1.501935), TopLogprob(token=' ', bytes=[32], logprob=-13.251935), TopLogprob(token='-', bytes=[45], logprob=-14.251935), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.439435)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007112399, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007112399), TopLogprob(token='<|end|>', bytes=None, logprob=-7.2507114), TopLogprob(token='<|end|>', bytes=None, logprob=-14.000711), TopLogprob(token=',', bytes=[44], logprob=-15.375711), TopLogprob(token='<|end|>', bytes=None, logprob=-16.875711)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.33238938, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.33238938), TopLogprob(token='98', bytes=[57, 56], logprob=-2.3323894), TopLogprob(token='99', bytes=[57, 57], logprob=-2.4573894), TopLogprob(token='9', bytes=[57], logprob=-3.4573894), TopLogprob(token='97', bytes=[57, 55], logprob=-3.4573894)])]"
reveal,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Cynthia asks: Did Timothy reveal that Mary is not pregnant? Question: Does Cynthia believe that Mary is not pregnant?,Cynthia asks: Did Timothy reveal that Mary is not pregnant?,Does Cynthia believe that Mary is not pregnant?,Does Cynthia believe that Mary is pregnant?,0.95,-0.31327078,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.31327078, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.31327078), TopLogprob(token='1', bytes=[49], logprob=-1.3132708), TopLogprob(token=' ', bytes=[32], logprob=-13.563271), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.563271), TopLogprob(token='০', bytes=[224, 167, 166], logprob=-14.188271)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00026181265, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00026181265), TopLogprob(token='<|end|>', bytes=None, logprob=-8.250262), TopLogprob(token=',', bytes=[44], logprob=-14.875262), TopLogprob(token='<|end|>', bytes=None, logprob=-15.625262), TopLogprob(token='\n', bytes=[10], logprob=-16.875261)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.23304743, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.23304743), TopLogprob(token='9', bytes=[57], logprob=-2.6080475), TopLogprob(token='90', bytes=[57, 48], logprob=-3.3580475), TopLogprob(token='98', bytes=[57, 56], logprob=-3.6080475), TopLogprob(token='99', bytes=[57, 57], logprob=-3.7330475)])]"
say,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kenneth asks: Did Ryan say that Mary is not pregnant? Question: Does Kenneth believe that Mary is not pregnant?,Kenneth asks: Did Ryan say that Mary is not pregnant?,Does Kenneth believe that Mary is not pregnant?,Does Kenneth believe that Mary is pregnant?,0.95,-0.4740817,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.4740817, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.4740817), TopLogprob(token='1', bytes=[49], logprob=-0.9740817), TopLogprob(token=' ', bytes=[32], logprob=-13.474082), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.099082), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.724082)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00020485163, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00020485163), TopLogprob(token='<|end|>', bytes=None, logprob=-8.500205), TopLogprob(token=',', bytes=[44], logprob=-14.000205), TopLogprob(token='<|end|>', bytes=None, logprob=-15.250205), TopLogprob(token=':', bytes=[58], logprob=-16.625204)]), ChatCompletionTokenLogprob(token='95', bytes=[57, 53], logprob=-0.3141102, top_logprobs=[TopLogprob(token='95', bytes=[57, 53], logprob=-0.3141102), TopLogprob(token='90', bytes=[57, 48], logprob=-2.1891103), TopLogprob(token='9', bytes=[57], logprob=-2.8141103), TopLogprob(token='85', bytes=[56, 53], logprob=-2.9391103), TopLogprob(token='98', bytes=[57, 56], logprob=-4.5641103)])]"
see,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Steven asks: Did Ryan see that Mary is not pregnant? Question: Does Steven believe that Mary is not pregnant?,Steven asks: Did Ryan see that Mary is not pregnant?,Does Steven believe that Mary is not pregnant?,Does Steven believe that Mary is pregnant?,1,-0.14267659,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.14267659, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.14267659), TopLogprob(token='0', bytes=[48], logprob=-2.0176766), TopLogprob(token=' ', bytes=[32], logprob=-14.642676), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.392676), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.642676)])]"
suggest,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Sandra asks: Did Carol suggest that Mary is not pregnant? Question: Does Sandra believe that Mary is not pregnant?,Sandra asks: Did Carol suggest that Mary is not pregnant?,Does Sandra believe that Mary is not pregnant?,Does Sandra believe that Mary is pregnant?,1.00,-0.5231291,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5231291, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5231291), TopLogprob(token='0', bytes=[48], logprob=-0.8981291), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.898129), TopLogprob(token=' ', bytes=[32], logprob=-14.023129), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.210629)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.4741475, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.4741475), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9741475), TopLogprob(token='<|end|>', bytes=None, logprob=-9.974148), TopLogprob(token='<|end|>', bytes=None, logprob=-10.974148), TopLogprob(token='\n', bytes=[10], logprob=-12.474148)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.05171062, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.05171062), TopLogprob(token='0', bytes=[48], logprob=-3.3017106), TopLogprob(token='<|end|>', bytes=None, logprob=-4.3017106), TopLogprob(token=' ', bytes=[32], logprob=-11.051711), TopLogprob(token='<|end|>', bytes=None, logprob=-11.801711)])]"
think,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Daniel asks: Does Ronald think that Mary is not pregnant? Question: Does Daniel believe that Mary is not pregnant?,Daniel asks: Does Ronald think that Mary is not pregnant?,Does Daniel believe that Mary is not pregnant?,Does Daniel believe that Mary is pregnant?,1,-0.38687316,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.38687316, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.38687316), TopLogprob(token='0', bytes=[48], logprob=-1.1368731), TopLogprob(token=' ', bytes=[32], logprob=-13.886873), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.011873), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.886873)])]"
polar,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Kenneth asks: Is Mary pregnant? Question: Does Kenneth believe that Mary is not pregnant?,Kenneth asks: Is Mary pregnant?,Does Kenneth believe that Mary is not pregnant?,,0.85,-0.04859123,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.04859123, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.04859123), TopLogprob(token='1', bytes=[49], logprob=-3.0485911), TopLogprob(token=' ', bytes=[32], logprob=-12.923592), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.298592), TopLogprob(token='-', bytes=[45], logprob=-15.798592)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-2.7848862e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-2.7848862e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-10.500028), TopLogprob(token=',', bytes=[44], logprob=-15.875028), TopLogprob(token='<|end|>', bytes=None, logprob=-17.375029), TopLogprob(token='\u200b.', bytes=[226, 128, 139, 46], logprob=-18.125029)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.7565862, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.7565862), TopLogprob(token='90', bytes=[57, 48], logprob=-1.5065862), TopLogprob(token='95', bytes=[57, 53], logprob=-2.006586), TopLogprob(token='80', bytes=[56, 48], logprob=-2.381586), TopLogprob(token='75', bytes=[55, 53], logprob=-3.631586)])]"
acknowledge,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Scott asks: Did Sharon acknowledge that Josie didn't go on vacation to France? Question: Does Scott believe that Josie didn't go on vacation to France?,Scott asks: Did Sharon acknowledge that Josie didn't go on vacation to France?,Does Scott believe that Josie didn't go on vacation to France?,Does Scott believe that Josie went on vacation to France?,1.00,-0.029752223,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.029752223, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.029752223), TopLogprob(token='0', bytes=[48], logprob=-3.5297523), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.404752), TopLogprob(token=' ', bytes=[32], logprob=-14.654752), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-15.654752)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.16025276, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.16025276), TopLogprob(token='<|end|>', bytes=None, logprob=-1.9102528), TopLogprob(token='<|end|>', bytes=None, logprob=-10.660253), TopLogprob(token='<|end|>', bytes=None, logprob=-12.660253), TopLogprob(token='\n', bytes=[10], logprob=-13.910253)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.032160353, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.032160353), TopLogprob(token='0', bytes=[48], logprob=-3.5321603), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0321603), TopLogprob(token='<|end|>', bytes=None, logprob=-13.032161), TopLogprob(token=' ', bytes=[32], logprob=-13.282161)])]"
admit,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Lisa asks: Did Ronald admit that Josie didn't go on vacation to France? Question: Does Lisa believe that Josie didn't go on vacation to France?,Lisa asks: Did Ronald admit that Josie didn't go on vacation to France?,Does Lisa believe that Josie didn't go on vacation to France?,Does Lisa believe that Josie went on vacation to France?,1,-0.08894502,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.08894502, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.08894502), TopLogprob(token='0', bytes=[48], logprob=-2.463945), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.213945), TopLogprob(token=' ', bytes=[32], logprob=-13.838945), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-14.588945)])]"
announce,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Kimberly asks: Did Nicholas announce that Josie didn't go on vacation to France? Question: Does Kimberly believe that Josie didn't go on vacation to France?,Kimberly asks: Did Nicholas announce that Josie didn't go on vacation to France?,Does Kimberly believe that Josie didn't go on vacation to France?,Does Kimberly believe that Josie went on vacation to France?,1,-0.11282581,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.11282581, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.11282581), TopLogprob(token='0', bytes=[48], logprob=-2.2378259), TopLogprob(token=' ', bytes=[32], logprob=-13.737825), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.487825), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-15.800325)])]"
annoyed,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Larry asks: Is Eric annoyed that Josie didn't go on vacation to France? Question: Does Larry believe that Josie didn't go on vacation to France?,Larry asks: Is Eric annoyed that Josie didn't go on vacation to France?,Does Larry believe that Josie didn't go on vacation to France?,Does Larry believe that Josie went on vacation to France?,1,-0.0052384986,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0052384986, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0052384986), TopLogprob(token='0', bytes=[48], logprob=-5.2552385), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-12.630239), TopLogprob(token=' ', bytes=[32], logprob=-15.130239), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-16.005238)])]"
right,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Cynthia asks: Is Stephanie right that Josie didn't go on vacation to France? Question: Does Cynthia believe that Josie didn't go on vacation to France?,Cynthia asks: Is Stephanie right that Josie didn't go on vacation to France?,Does Cynthia believe that Josie didn't go on vacation to France?,Does Cynthia believe that Josie went on vacation to France?,1,-0.033650424,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.033650424, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.033650424), TopLogprob(token='0', bytes=[48], logprob=-3.4086504), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-14.03365), TopLogprob(token=' ', bytes=[32], logprob=-14.15865), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.40865)])]"
confess,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Dorothy asks: Did Amanda confess that Josie didn't go on vacation to France? Question: Does Dorothy believe that Josie didn't go on vacation to France?,Dorothy asks: Did Amanda confess that Josie didn't go on vacation to France?,Does Dorothy believe that Josie didn't go on vacation to France?,Does Dorothy believe that Josie went on vacation to France?,1,-0.07889221,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.07889221, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.07889221), TopLogprob(token='0', bytes=[48], logprob=-2.5788922), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.453892), TopLogprob(token=' ', bytes=[32], logprob=-14.578892), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-15.203892)])]"
confirm,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Jennifer asks: Did Melissa confirm that Josie didn't go on vacation to France? Question: Does Jennifer believe that Josie didn't go on vacation to France?,Jennifer asks: Did Melissa confirm that Josie didn't go on vacation to France?,Does Jennifer believe that Josie didn't go on vacation to France?,Does Jennifer believe that Josie went on vacation to France?,1.00,-0.28115225,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.28115225, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.28115225), TopLogprob(token='0', bytes=[48], logprob=-1.4061522), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-14.593653), TopLogprob(token=' ', bytes=[32], logprob=-15.281153), TopLogprob(token='১', bytes=[224, 167, 167], logprob=-16.156153)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.5760066, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.5760066), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8260066), TopLogprob(token='<|end|>', bytes=None, logprob=-9.826007), TopLogprob(token='<|end|>', bytes=None, logprob=-12.076007), TopLogprob(token='\n', bytes=[10], logprob=-12.326007)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-0.11414969, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-0.11414969), TopLogprob(token='0', bytes=[48], logprob=-2.6141496), TopLogprob(token='<|end|>', bytes=None, logprob=-3.3641496), TopLogprob(token=' ', bytes=[32], logprob=-10.61415), TopLogprob(token='<|end|>', bytes=None, logprob=-11.11415)])]"
demonstrate,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Betty asks: Did Melissa demonstrate that Josie didn't go on vacation to France? Question: Does Betty believe that Josie didn't go on vacation to France?,Betty asks: Did Melissa demonstrate that Josie didn't go on vacation to France?,Does Betty believe that Josie didn't go on vacation to France?,Does Betty believe that Josie went on vacation to France?,0.85,-0.16022982,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.16022982, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.16022982), TopLogprob(token='1', bytes=[49], logprob=-1.9102298), TopLogprob(token=' ', bytes=[32], logprob=-12.66023), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-15.09773), TopLogprob(token='-', bytes=[45], logprob=-15.41023)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00043138445, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00043138445), TopLogprob(token='<|end|>', bytes=None, logprob=-7.7504315), TopLogprob(token='<|end|>', bytes=None, logprob=-14.625431), TopLogprob(token=',', bytes=[44], logprob=-15.750431), TopLogprob(token='\n', bytes=[10], logprob=-17.500431)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-0.74129814, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-0.74129814), TopLogprob(token='8', bytes=[56], logprob=-1.8662982), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3662982), TopLogprob(token='9', bytes=[57], logprob=-2.3662982), TopLogprob(token='80', bytes=[56, 48], logprob=-2.7412982)])]"
