verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,distribution,raw_probs
right,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Betty asks: Is Michelle right that Olivia doesn't sleep until noon? Question: Does Betty believe that Olivia doesn't sleep until noon?,Betty asks: Is Michelle right that Olivia doesn't sleep until noon?,Does Betty believe that Olivia doesn't sleep until noon?,Does Betty believe that Olivia sleeps until noon?,0.75,-0.00041089242,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00041089242, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00041089242), TopLogprob(token='1', bytes=[49], logprob=-8.002021), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.676595), TopLogprob(token=' ', bytes=[32], logprob=-12.45131), TopLogprob(token='I', bytes=[73], logprob=-12.474292)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00032736, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00032736), TopLogprob(token='<|end|>', bytes=None, logprob=-8.033486), TopLogprob(token=',', bytes=[44], logprob=-14.178126), TopLogprob(token=' ', bytes=[32], logprob=-14.321468), TopLogprob(token='<|end|>', bytes=None, logprob=-14.555221)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-2.1578338, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-2.1578338), TopLogprob(token='85', bytes=[56, 53], logprob=-2.2155864), TopLogprob(token='95', bytes=[57, 53], logprob=-2.6808593), TopLogprob(token='8', bytes=[56], logprob=-2.8062274), TopLogprob(token='2', bytes=[50], logprob=-2.8990047)])]"
confess,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Dorothy asks: Did Gary confess that Olivia doesn't sleep until noon? Question: Does Dorothy believe that Olivia doesn't sleep until noon?,Dorothy asks: Did Gary confess that Olivia doesn't sleep until noon?,Does Dorothy believe that Olivia doesn't sleep until noon?,Does Dorothy believe that Olivia sleeps until noon?,0.10,-0.00022320532,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00022320532, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00022320532), TopLogprob(token='1', bytes=[49], logprob=-8.480082), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.453632), TopLogprob(token=' ', bytes=[32], logprob=-13.281851), TopLogprob(token='I', bytes=[73], logprob=-13.312111)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0020511702, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0020511702), TopLogprob(token='<|end|>', bytes=None, logprob=-6.193656), TopLogprob(token=' ', bytes=[32], logprob=-13.099234), TopLogprob(token='\n', bytes=[10], logprob=-13.452695), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.97123)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.8168107, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.8168107), TopLogprob(token='01', bytes=[48, 49], logprob=-2.135025), TopLogprob(token='20', bytes=[50, 48], logprob=-2.1521454), TopLogprob(token='00', bytes=[48, 48], logprob=-2.297247), TopLogprob(token='05', bytes=[48, 53], logprob=-2.8387623)])]"
confirm,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Karen asks: Did Eric confirm that Olivia doesn't sleep until noon? Question: Does Karen believe that Olivia doesn't sleep until noon?,Karen asks: Did Eric confirm that Olivia doesn't sleep until noon?,Does Karen believe that Olivia doesn't sleep until noon?,Does Karen believe that Olivia sleeps until noon?,0.10,-0.00010664248,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00010664248, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00010664248), TopLogprob(token='1', bytes=[49], logprob=-9.893457), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.985666), TopLogprob(token=' ', bytes=[32], logprob=-12.587), TopLogprob(token='I', bytes=[73], logprob=-12.97381)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0010496005, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0010496005), TopLogprob(token='<|end|>', bytes=None, logprob=-6.86546), TopLogprob(token=' ', bytes=[32], logprob=-13.410297), TopLogprob(token='\n', bytes=[10], logprob=-13.889391), TopLogprob(token='<|end|>', bytes=None, logprob=-13.9853735)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.9240769, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.9240769), TopLogprob(token='20', bytes=[50, 48], logprob=-2.182725), TopLogprob(token='01', bytes=[48, 49], logprob=-2.2620344), TopLogprob(token='15', bytes=[49, 53], logprob=-2.6512938), TopLogprob(token='05', bytes=[48, 53], logprob=-2.7294588)])]"
demonstrate,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: George asks: Did Ryan demonstrate that Olivia doesn't sleep until noon? Question: Does George believe that Olivia doesn't sleep until noon?,George asks: Did Ryan demonstrate that Olivia doesn't sleep until noon?,Does George believe that Olivia doesn't sleep until noon?,Does George believe that Olivia sleeps until noon?,0.10,-0.00012821102,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00012821102, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00012821102), TopLogprob(token='1', bytes=[49], logprob=-9.143087), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.012859), TopLogprob(token=' ', bytes=[32], logprob=-13.066502), TopLogprob(token='I', bytes=[73], logprob=-14.394426)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0016676846, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0016676846), TopLogprob(token='<|end|>', bytes=None, logprob=-6.400574), TopLogprob(token='\n', bytes=[10], logprob=-13.511899), TopLogprob(token=' ', bytes=[32], logprob=-13.547746), TopLogprob(token='<|end|>', bytes=None, logprob=-13.83281)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.9361868, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.9361868), TopLogprob(token='01', bytes=[48, 49], logprob=-2.052514), TopLogprob(token='00', bytes=[48, 48], logprob=-2.1307173), TopLogprob(token='20', bytes=[50, 48], logprob=-2.2606478), TopLogprob(token='15', bytes=[49, 53], logprob=-2.766347)])]"
discover,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Lisa asks: Did Gary discover that Olivia doesn't sleep until noon? Question: Does Lisa believe that Olivia doesn't sleep until noon?,Lisa asks: Did Gary discover that Olivia doesn't sleep until noon?,Does Lisa believe that Olivia doesn't sleep until noon?,Does Lisa believe that Olivia sleeps until noon?,0.10,-0.00017672323,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00017672323, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00017672323), TopLogprob(token='1', bytes=[49], logprob=-8.960534), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.26205), TopLogprob(token='I', bytes=[73], logprob=-12.143035), TopLogprob(token=' ', bytes=[32], logprob=-12.58018)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0012833296, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0012833296), TopLogprob(token='<|end|>', bytes=None, logprob=-6.6641097), TopLogprob(token=' ', bytes=[32], logprob=-13.55651), TopLogprob(token='<|end|>', bytes=None, logprob=-13.574439), TopLogprob(token='\n', bytes=[10], logprob=-13.640132)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.666157, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.666157), TopLogprob(token='20', bytes=[50, 48], logprob=-2.048878), TopLogprob(token='01', bytes=[48, 49], logprob=-2.3546374), TopLogprob(token='15', bytes=[49, 53], logprob=-2.5773776), TopLogprob(token='05', bytes=[48, 53], logprob=-2.8146594)])]"
establish,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Daniel asks: Did Amanda establish that Olivia doesn't sleep until noon? Question: Does Daniel believe that Olivia doesn't sleep until noon?,Daniel asks: Did Amanda establish that Olivia doesn't sleep until noon?,Does Daniel believe that Olivia doesn't sleep until noon?,Does Daniel believe that Olivia sleeps until noon?,0.20,-0.00014180024,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00014180024, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00014180024), TopLogprob(token='1', bytes=[49], logprob=-9.000194), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.3889), TopLogprob(token=' ', bytes=[32], logprob=-13.110305), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-13.208579)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00078377983, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00078377983), TopLogprob(token='<|end|>', bytes=None, logprob=-7.157755), TopLogprob(token=' ', bytes=[32], logprob=-13.642269), TopLogprob(token='\n', bytes=[10], logprob=-13.738083), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.134732)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-2.241774, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-2.241774), TopLogprob(token='10', bytes=[49, 48], logprob=-2.2617726), TopLogprob(token='75', bytes=[55, 53], logprob=-2.3073735), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4852662), TopLogprob(token='25', bytes=[50, 53], logprob=-2.5909562)])]"
hear,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Kevin asks: Did Timothy hear that Olivia doesn't sleep until noon? Question: Does Kevin believe that Olivia doesn't sleep until noon?,Kevin asks: Did Timothy hear that Olivia doesn't sleep until noon?,Does Kevin believe that Olivia doesn't sleep until noon?,Does Kevin believe that Olivia sleeps until noon?,0.20,-0.00011820524,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00011820524, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00011820524), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.762783), TopLogprob(token='1', bytes=[49], logprob=-10.234924), TopLogprob(token='I', bytes=[73], logprob=-11.475948), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.28277)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00040934276, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00040934276), TopLogprob(token='<|end|>', bytes=None, logprob=-7.8087015), TopLogprob(token=' ', bytes=[32], logprob=-14.001951), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-14.529283), TopLogprob(token=',', bytes=[44], logprob=-14.605959)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.5907443, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.5907443), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8748744), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4681742), TopLogprob(token='70', bytes=[55, 48], logprob=-2.6893637), TopLogprob(token='80', bytes=[56, 48], logprob=-2.7577097)])]"
inform,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Lisa asks: Did Jacob inform Jane that Olivia doesn't sleep until noon? Question: Does Lisa believe that Olivia doesn't sleep until noon?,Lisa asks: Did Jacob inform Jane that Olivia doesn't sleep until noon?,Does Lisa believe that Olivia doesn't sleep until noon?,Does Lisa believe that Olivia sleeps until noon?,0.20,-0.00019185843,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00019185843, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00019185843), TopLogprob(token='1', bytes=[49], logprob=-8.710853), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.799514), TopLogprob(token=' ', bytes=[32], logprob=-13.037145), TopLogprob(token='I', bytes=[73], logprob=-13.27896)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0009531481, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0009531481), TopLogprob(token='<|end|>', bytes=None, logprob=-6.961311), TopLogprob(token=' ', bytes=[32], logprob=-13.4567175), TopLogprob(token='\n', bytes=[10], logprob=-13.931939), TopLogprob(token='<|end|>', bytes=None, logprob=-14.215468)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-2.293165, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-2.293165), TopLogprob(token='10', bytes=[49, 48], logprob=-2.3591173), TopLogprob(token='75', bytes=[55, 53], logprob=-2.4261873), TopLogprob(token='25', bytes=[50, 53], logprob=-2.4521692), TopLogprob(token='01', bytes=[48, 49], logprob=-2.7392786)])]"
know,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Kathleen asks: Does Melissa know that Olivia doesn't sleep until noon? Question: Does Kathleen believe that Olivia doesn't sleep until noon?,Kathleen asks: Does Melissa know that Olivia doesn't sleep until noon?,Does Kathleen believe that Olivia doesn't sleep until noon?,Does Kathleen believe that Olivia sleeps until noon?,0.75,-0.0003395151,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0003395151, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0003395151), TopLogprob(token='1', bytes=[49], logprob=-8.330313), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.435762), TopLogprob(token='I', bytes=[73], logprob=-11.774481), TopLogprob(token=' ', bytes=[32], logprob=-12.337299)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0001008015, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0001008015), TopLogprob(token='<|end|>', bytes=None, logprob=-9.219263), TopLogprob(token=' ', bytes=[32], logprob=-14.651288), TopLogprob(token=',', bytes=[44], logprob=-14.712674), TopLogprob(token='<|end|>', bytes=None, logprob=-15.526061)]), ChatCompletionTokenLogprob(token='75', bytes=[55, 53], logprob=-1.8809661, top_logprobs=[TopLogprob(token='75', bytes=[55, 53], logprob=-1.8809661), TopLogprob(token='85', bytes=[56, 53], logprob=-2.4575748), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5710716), TopLogprob(token='70', bytes=[55, 48], logprob=-2.6551113), TopLogprob(token='80', bytes=[56, 48], logprob=-2.722599)])]"
pretend,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Scott asks: Did Deborah pretend that Olivia doesn't sleep until noon? Question: Does Scott believe that Olivia doesn't sleep until noon?,Scott asks: Did Deborah pretend that Olivia doesn't sleep until noon?,Does Scott believe that Olivia doesn't sleep until noon?,Does Scott believe that Olivia sleeps until noon?,0.10,-6.3490756e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-6.3490756e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-6.3490756e-05), TopLogprob(token='1', bytes=[49], logprob=-9.8530035), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.891734), TopLogprob(token=' ', bytes=[32], logprob=-13.383405), TopLogprob(token='I', bytes=[73], logprob=-14.345824)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0012183323, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0012183323), TopLogprob(token='<|end|>', bytes=None, logprob=-6.7152553), TopLogprob(token=' ', bytes=[32], logprob=-12.947215), TopLogprob(token='\n', bytes=[10], logprob=-14.110635), TopLogprob(token='<|end|>', bytes=None, logprob=-14.417075)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.5370897, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.5370897), TopLogprob(token='01', bytes=[48, 49], logprob=-1.8066038), TopLogprob(token='05', bytes=[48, 53], logprob=-2.027946), TopLogprob(token='00', bytes=[48, 48], logprob=-2.35568), TopLogprob(token='20', bytes=[50, 48], logprob=-2.5533767)])]"
prove,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Christopher asks: Did Carol prove that Olivia doesn't sleep until noon? Question: Does Christopher believe that Olivia doesn't sleep until noon?,Christopher asks: Did Carol prove that Olivia doesn't sleep until noon?,Does Christopher believe that Olivia doesn't sleep until noon?,Does Christopher believe that Olivia sleeps until noon?,0.20,-0.00019805702,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00019805702, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00019805702), TopLogprob(token='1', bytes=[49], logprob=-9.00629), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.754328), TopLogprob(token='Rating', bytes=[82, 97, 116, 105, 110, 103], logprob=-12.070093), TopLogprob(token='I', bytes=[73], logprob=-12.568905)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.016977683, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.016977683), TopLogprob(token='<|end|>', bytes=None, logprob=-4.0849347), TopLogprob(token=' ', bytes=[32], logprob=-12.527438), TopLogprob(token='\n', bytes=[10], logprob=-13.437774), TopLogprob(token='\n\n', bytes=[10, 10], logprob=-13.476233)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.9629717, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.9629717), TopLogprob(token='10', bytes=[49, 48], logprob=-1.9684668), TopLogprob(token='25', bytes=[50, 53], logprob=-2.3808432), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4497633), TopLogprob(token='05', bytes=[48, 53], logprob=-2.7385778)])]"
reveal,not_p,low_prior,Olivia,Olivia has two small children.,Fact: Olivia has two small children. Sentence: Steven asks: Did Ryan reveal that Olivia doesn't sleep until noon? Question: Does Steven believe that Olivia doesn't sleep until noon?,Steven asks: Did Ryan reveal that Olivia doesn't sleep until noon?,Does Steven believe that Olivia doesn't sleep until noon?,Does Steven believe that Olivia sleeps until noon?,0.2,-3.7623562e-05,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-3.7623562e-05, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-3.7623562e-05), TopLogprob(token='1', bytes=[49], logprob=-10.54498), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.800082), TopLogprob(token=' ', bytes=[32], logprob=-13.657924), TopLogprob(token='I', bytes=[73], logprob=-13.724856)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00063714286, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00063714286), TopLogprob(token='<|end|>', bytes=None, logprob=-7.365551), TopLogprob(token=' ', bytes=[32], logprob=-13.560055), TopLogprob(token=',', bytes=[44], logprob=-14.067584), TopLogprob(token='\n', bytes=[10], logprob=-14.33699)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-2.0525532, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-2.0525532), TopLogprob(token='20', bytes=[50, 48], logprob=-2.171646), TopLogprob(token='10', bytes=[49, 48], logprob=-2.1849785), TopLogprob(token='1', bytes=[49], logprob=-2.585867), TopLogprob(token='75', bytes=[55, 53], logprob=-2.7794514)])]"
