verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question,rating,output_probs,raw_probs
inform,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Kevin asks: Did Jonathan inform Jane that Danny didn't eat the last cupcake? Question: Is Kevin certain that Danny didn't eat the last cupcake?,Kevin asks: Did Jonathan inform Jane that Danny didn't eat the last cupcake?,Is Kevin certain that Danny didn't eat the last cupcake?,Is Kevin certain that Danny ate the last cupcake?,0.2,-1.953701551,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.001172725, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.001172725), TopLogprob(token='1', bytes=[49], logprob=-6.7511725), TopLogprob(token=' ', bytes=[32], logprob=-13.376173), TopLogprob(token='-', bytes=[45], logprob=-15.751173), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.251173)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005241226, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005241226), TopLogprob(token='<|end|>', bytes=None, logprob=-5.2552414), TopLogprob(token='<|end|>', bytes=None, logprob=-12.005241), TopLogprob(token='<|end|>', bytes=None, logprob=-15.130241), TopLogprob(token='\n', bytes=[10], logprob=-15.755241)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.9472876, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.9472876), TopLogprob(token='15', bytes=[49, 53], logprob=-2.0722876), TopLogprob(token='12', bytes=[49, 50], logprob=-2.5722876), TopLogprob(token='20', bytes=[50, 48], logprob=-2.6972876), TopLogprob(token='10', bytes=[49, 48], logprob=-2.6972876)])]"
know,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Larry asks: Does Nicholas know that Danny didn't eat the last cupcake? Question: Is Larry certain that Danny didn't eat the last cupcake?,Larry asks: Does Nicholas know that Danny didn't eat the last cupcake?,Is Larry certain that Danny didn't eat the last cupcake?,Is Larry certain that Danny ate the last cupcake?,0.2,-1.5216345713000001,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.01815275, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.01815275), TopLogprob(token='1', bytes=[49], logprob=-4.0181527), TopLogprob(token=' ', bytes=[32], logprob=-13.143153), TopLogprob(token='-', bytes=[45], logprob=-16.268152), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.268152)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031809213, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031809213), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753181), TopLogprob(token='<|end|>', bytes=None, logprob=-13.0031805), TopLogprob(token='<|end|>', bytes=None, logprob=-15.6281805), TopLogprob(token=',', bytes=[44], logprob=-15.8781805)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.5003009, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.5003009), TopLogprob(token='3', bytes=[51], logprob=-2.125301), TopLogprob(token='20', bytes=[50, 48], logprob=-2.500301), TopLogprob(token='15', bytes=[49, 53], logprob=-2.500301), TopLogprob(token='25', bytes=[50, 53], logprob=-2.625301)])]"
pretend,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Larry asks: Did Jonathan pretend that Danny didn't eat the last cupcake? Question: Is Larry certain that Danny didn't eat the last cupcake?,Larry asks: Did Jonathan pretend that Danny didn't eat the last cupcake?,Is Larry certain that Danny didn't eat the last cupcake?,Is Larry certain that Danny ate the last cupcake?,0.2,-2.0304265085,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0046233223, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0046233223), TopLogprob(token='1', bytes=[49], logprob=-5.3796234), TopLogprob(token=' ', bytes=[32], logprob=-13.254623), TopLogprob(token='-', bytes=[45], logprob=-14.754623), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.317123)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0011749862, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0011749862), TopLogprob(token='<|end|>', bytes=None, logprob=-6.751175), TopLogprob(token='<|end|>', bytes=None, logprob=-13.126175), TopLogprob(token=',', bytes=[44], logprob=-13.501175), TopLogprob(token='\n', bytes=[10], logprob=-15.376175)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-2.0246282, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-2.0246282), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0246282), TopLogprob(token='15', bytes=[49, 53], logprob=-2.1496282), TopLogprob(token='20', bytes=[50, 48], logprob=-2.3996282), TopLogprob(token='12', bytes=[49, 50], logprob=-2.8996282)])]"
prove,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Christopher asks: Did Timothy prove that Danny didn't eat the last cupcake? Question: Is Christopher certain that Danny didn't eat the last cupcake?,Christopher asks: Did Timothy prove that Danny didn't eat the last cupcake?,Is Christopher certain that Danny didn't eat the last cupcake?,Is Christopher certain that Danny ate the last cupcake?,0.10,-1.40153673406,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00038193326, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00038193326), TopLogprob(token='1', bytes=[49], logprob=-7.875382), TopLogprob(token=' ', bytes=[32], logprob=-13.500381), TopLogprob(token='-', bytes=[45], logprob=-16.250381), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.750381)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007141008, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007141008), TopLogprob(token='<|end|>', bytes=None, logprob=-7.2507143), TopLogprob(token='<|end|>', bytes=None, logprob=-13.250714), TopLogprob(token=',', bytes=[44], logprob=-14.125714), TopLogprob(token='\n', bytes=[10], logprob=-16.000713)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.4004407, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.4004407), TopLogprob(token='20', bytes=[50, 48], logprob=-1.5254407), TopLogprob(token='15', bytes=[49, 53], logprob=-2.0254407), TopLogprob(token='2', bytes=[50], logprob=-3.0254407), TopLogprob(token='12', bytes=[49, 50], logprob=-3.1504407)])]"
reveal,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Tyler asks: Did Gary reveal that Danny didn't eat the last cupcake? Question: Is Tyler certain that Danny didn't eat the last cupcake?,Tyler asks: Did Gary reveal that Danny didn't eat the last cupcake?,Is Tyler certain that Danny didn't eat the last cupcake?,Is Tyler certain that Danny ate the last cupcake?,0.10,-2.17969382174,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00020556684, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00020556684), TopLogprob(token='1', bytes=[49], logprob=-8.500206), TopLogprob(token=' ', bytes=[32], logprob=-13.500206), TopLogprob(token='-', bytes=[45], logprob=-16.000206), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.625206)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0015085549, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0015085549), TopLogprob(token='<|end|>', bytes=None, logprob=-6.5015087), TopLogprob(token='<|end|>', bytes=None, logprob=-12.501509), TopLogprob(token=',', bytes=[44], logprob=-14.001509), TopLogprob(token='<|end|>', bytes=None, logprob=-15.126509)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-2.1779797, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-2.1779797), TopLogprob(token='<|end|>', bytes=None, logprob=-2.1779797), TopLogprob(token='15', bytes=[49, 53], logprob=-2.4279797), TopLogprob(token='00', bytes=[48, 48], logprob=-2.4279797), TopLogprob(token='12', bytes=[49, 50], logprob=-2.5529797)])]"
say,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Kenneth asks: Did Timothy say that Danny didn't eat the last cupcake? Question: Is Kenneth certain that Danny didn't eat the last cupcake?,Kenneth asks: Did Timothy say that Danny didn't eat the last cupcake?,Is Kenneth certain that Danny didn't eat the last cupcake?,Is Kenneth certain that Danny ate the last cupcake?,0.10,-1.4971912099,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0001407274, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0001407274), TopLogprob(token='1', bytes=[49], logprob=-8.875141), TopLogprob(token=' ', bytes=[32], logprob=-14.250141), TopLogprob(token='-', bytes=[45], logprob=-17.000141), TopLogprob(token='#', bytes=[35], logprob=-17.875141)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0015049825, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0015049825), TopLogprob(token='<|end|>', bytes=None, logprob=-6.501505), TopLogprob(token='<|end|>', bytes=None, logprob=-13.501505), TopLogprob(token=',', bytes=[44], logprob=-14.501505), TopLogprob(token='<|end|>', bytes=None, logprob=-15.251505)]), ChatCompletionTokenLogprob(token='10', bytes=[49, 48], logprob=-1.4955455, top_logprobs=[TopLogprob(token='10', bytes=[49, 48], logprob=-1.4955455), TopLogprob(token='20', bytes=[50, 48], logprob=-1.8705455), TopLogprob(token='15', bytes=[49, 53], logprob=-1.9955455), TopLogprob(token='12', bytes=[49, 50], logprob=-2.4955454), TopLogprob(token='2', bytes=[50], logprob=-2.8705454)])]"
see,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Daniel asks: Did Melissa see that Danny didn't eat the last cupcake? Question: Is Daniel certain that Danny didn't eat the last cupcake?,Daniel asks: Did Melissa see that Danny didn't eat the last cupcake?,Is Daniel certain that Danny didn't eat the last cupcake?,Is Daniel certain that Danny ate the last cupcake?,0.85,-1.598751757,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.31326964, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.31326964), TopLogprob(token='1', bytes=[49], logprob=-1.3132696), TopLogprob(token=' ', bytes=[32], logprob=-12.56327), TopLogprob(token='Yes', bytes=[89, 101, 115], logprob=-13.31327), TopLogprob(token='-', bytes=[45], logprob=-15.00077)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004082317, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004082317), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504082), TopLogprob(token='<|end|>', bytes=None, logprob=-13.004083), TopLogprob(token='<|end|>', bytes=None, logprob=-15.004083), TopLogprob(token='\n', bytes=[10], logprob=-15.379083)]), ChatCompletionTokenLogprob(token='85', bytes=[56, 53], logprob=-1.2813998, top_logprobs=[TopLogprob(token='85', bytes=[56, 53], logprob=-1.2813998), TopLogprob(token='9', bytes=[57], logprob=-1.9063998), TopLogprob(token='90', bytes=[57, 48], logprob=-1.9063998), TopLogprob(token='8', bytes=[56], logprob=-2.1563997), TopLogprob(token='95', bytes=[57, 53], logprob=-2.6563997)])]"
suggest,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Kimberly asks: Did Emily suggest that Danny didn't eat the last cupcake? Question: Is Kimberly certain that Danny didn't eat the last cupcake?,Kimberly asks: Did Emily suggest that Danny didn't eat the last cupcake?,Is Kimberly certain that Danny didn't eat the last cupcake?,Is Kimberly certain that Danny ate the last cupcake?,0.20,-1.63810131623,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0005552976, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0005552976), TopLogprob(token='1', bytes=[49], logprob=-7.5005555), TopLogprob(token=' ', bytes=[32], logprob=-13.750555), TopLogprob(token='-', bytes=[45], logprob=-15.500555), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.625555)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-5.931863e-05, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-5.931863e-05), TopLogprob(token='<|end|>', bytes=None, logprob=-9.750059), TopLogprob(token=',', bytes=[44], logprob=-14.500059), TopLogprob(token='<|end|>', bytes=None, logprob=-15.500059), TopLogprob(token=':', bytes=[58], logprob=-17.00006)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.6374867, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.6374867), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8874867), TopLogprob(token='15', bytes=[49, 53], logprob=-2.0124867), TopLogprob(token='2', bytes=[50], logprob=-2.5124867), TopLogprob(token='25', bytes=[50, 53], logprob=-2.5124867)])]"
think,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Sandra asks: Does Deborah think that Danny didn't eat the last cupcake? Question: Is Sandra certain that Danny didn't eat the last cupcake?,Sandra asks: Does Deborah think that Danny didn't eat the last cupcake?,Is Sandra certain that Danny didn't eat the last cupcake?,Is Sandra certain that Danny ate the last cupcake?,0.20,-1.81055527199,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00038181408, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00038181408), TopLogprob(token='1', bytes=[49], logprob=-7.875382), TopLogprob(token=' ', bytes=[32], logprob=-13.750381), TopLogprob(token='```', bytes=[96, 96, 96], logprob=-16.500381), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.750381)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.00015955791, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.00015955791), TopLogprob(token='<|end|>', bytes=None, logprob=-8.750159), TopLogprob(token='<|end|>', bytes=None, logprob=-14.875159), TopLogprob(token=',', bytes=[44], logprob=-15.000159), TopLogprob(token=':', bytes=[58], logprob=-17.25016)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.8100139, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.8100139), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8100139), TopLogprob(token='15', bytes=[49, 53], logprob=-2.1850138), TopLogprob(token='12', bytes=[49, 50], logprob=-2.5600138), TopLogprob(token='25', bytes=[50, 53], logprob=-2.9350138)])]"
polar,not_p,high_prior,Danny,Danny loves cake.,Fact: Danny loves cake. Sentence: Cynthia asks: Did Danny eat the last cupcake? Question: Is Cynthia certain that Danny didn't eat the last cupcake?,Cynthia asks: Did Danny eat the last cupcake?,Is Cynthia certain that Danny didn't eat the last cupcake?,,0.20,-1.00662666118,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.00018161058, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.00018161058), TopLogprob(token='1', bytes=[49], logprob=-8.625181), TopLogprob(token=' ', bytes=[32], logprob=-13.500181), TopLogprob(token='-', bytes=[45], logprob=-16.375181), TopLogprob(token='Given', bytes=[71, 105, 118, 101, 110], logprob=-16.625181)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024806506, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024806506), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0024805), TopLogprob(token='<|end|>', bytes=None, logprob=-13.2524805), TopLogprob(token=',', bytes=[44], logprob=-14.0024805), TopLogprob(token='\n', bytes=[10], logprob=-14.7524805)]), ChatCompletionTokenLogprob(token='20', bytes=[50, 48], logprob=-1.0039644, top_logprobs=[TopLogprob(token='20', bytes=[50, 48], logprob=-1.0039644), TopLogprob(token='10', bytes=[49, 48], logprob=-1.7539644), TopLogprob(token='30', bytes=[51, 48], logprob=-2.1289644), TopLogprob(token='15', bytes=[49, 53], logprob=-2.3789644), TopLogprob(token='25', bytes=[50, 53], logprob=-2.6289644)])]"
acknowledge,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Cynthia asks: Did Gary acknowledge that Grace didn't visit her sister? Question: Is Cynthia certain that Grace didn't visit her sister?,Cynthia asks: Did Gary acknowledge that Grace didn't visit her sister?,Is Cynthia certain that Grace didn't visit her sister?,Is Cynthia certain that Grace visited her sister?,0.00,-1.7708565968999999,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0013282144, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0013282144), TopLogprob(token='1', bytes=[49], logprob=-6.626328), TopLogprob(token=' ', bytes=[32], logprob=-13.376328), TopLogprob(token='-', bytes=[45], logprob=-16.376328), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.626328)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0015049825, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0015049825), TopLogprob(token='<|end|>', bytes=None, logprob=-6.501505), TopLogprob(token='<|end|>', bytes=None, logprob=-13.501505), TopLogprob(token=',', bytes=[44], logprob=-14.501505), TopLogprob(token='<|end|>', bytes=None, logprob=-15.626505)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-1.7680234, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-1.7680234), TopLogprob(token='20', bytes=[50, 48], logprob=-1.8930234), TopLogprob(token='10', bytes=[49, 48], logprob=-2.0180235), TopLogprob(token='<|end|>', bytes=None, logprob=-2.1430235), TopLogprob(token='15', bytes=[49, 53], logprob=-2.8930235)])]"
admit,not_p,high_prior,Grace,Grace loves her sister.,Fact: Grace loves her sister. Sentence: Dorothy asks: Did Gary admit that Grace didn't visit her sister? Question: Is Dorothy certain that Grace didn't visit her sister?,Dorothy asks: Did Gary admit that Grace didn't visit her sister?,Is Dorothy certain that Grace didn't visit her sister?,Is Dorothy certain that Grace visited her sister?,0.00,-1.7373632404,"[ChatCompletionTokenLogprob(token='0', bytes=[48], logprob=-0.0040812474, top_logprobs=[TopLogprob(token='0', bytes=[48], logprob=-0.0040812474), TopLogprob(token='1', bytes=[49], logprob=-5.5040812), TopLogprob(token=' ', bytes=[32], logprob=-13.254081), TopLogprob(token='-', bytes=[45], logprob=-15.629081), TopLogprob(token='###', bytes=[35, 35, 35], logprob=-16.129082)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.002480293, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.002480293), TopLogprob(token='<|end|>', bytes=None, logprob=-6.0024805), TopLogprob(token='<|end|>', bytes=None, logprob=-12.6274805), TopLogprob(token=',', bytes=[44], logprob=-15.3774805), TopLogprob(token='\n', bytes=[10], logprob=-15.6274805)]), ChatCompletionTokenLogprob(token='00', bytes=[48, 48], logprob=-1.7308017, top_logprobs=[TopLogprob(token='00', bytes=[48, 48], logprob=-1.7308017), TopLogprob(token='10', bytes=[49, 48], logprob=-1.8558017), TopLogprob(token='15', bytes=[49, 53], logprob=-2.6058016), TopLogprob(token='20', bytes=[50, 48], logprob=-2.7308016), TopLogprob(token='12', bytes=[49, 50], logprob=-2.7308016)])]"
