verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question
know,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Larry asks: Does Stephanie know that Frank didn't get a cat? Question: Does Larry believe that Frank got a cat?,Larry asks: Does Stephanie know that Frank didn't get a cat?,Does Larry believe that Frank didn't get a cat?,Does Larry believe that Frank got a cat?
pretend,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Jennifer asks: Did Ryan pretend that Frank didn't get a cat? Question: Does Jennifer believe that Frank got a cat?,Jennifer asks: Did Ryan pretend that Frank didn't get a cat?,Does Jennifer believe that Frank didn't get a cat?,Does Jennifer believe that Frank got a cat?
prove,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: George asks: Did Eric prove that Frank didn't get a cat? Question: Does George believe that Frank got a cat?,George asks: Did Eric prove that Frank didn't get a cat?,Does George believe that Frank didn't get a cat?,Does George believe that Frank got a cat?
reveal,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Betty asks: Did Michelle reveal that Frank didn't get a cat? Question: Does Betty believe that Frank got a cat?,Betty asks: Did Michelle reveal that Frank didn't get a cat?,Does Betty believe that Frank didn't get a cat?,Does Betty believe that Frank got a cat?
say,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Kenneth asks: Did Eric say that Frank didn't get a cat? Question: Does Kenneth believe that Frank got a cat?,Kenneth asks: Did Eric say that Frank didn't get a cat?,Does Kenneth believe that Frank didn't get a cat?,Does Kenneth believe that Frank got a cat?
see,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Betty asks: Did Melissa see that Frank didn't get a cat? Question: Does Betty believe that Frank got a cat?,Betty asks: Did Melissa see that Frank didn't get a cat?,Does Betty believe that Frank didn't get a cat?,Does Betty believe that Frank got a cat?
suggest,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Karen asks: Did Melissa suggest that Frank didn't get a cat? Question: Does Karen believe that Frank got a cat?,Karen asks: Did Melissa suggest that Frank didn't get a cat?,Does Karen believe that Frank didn't get a cat?,Does Karen believe that Frank got a cat?
think,not_p,high_prior,Frank,Frank has always wanted a pet.,Fact: Frank has always wanted a pet. Sentence: Nancy asks: Does Carol think that Frank didn't get a cat? Question: Does Nancy believe that Frank got a cat?,Nancy asks: Does Carol think that Frank didn't get a cat?,Does Nancy believe that Frank didn't get a cat?,Does Nancy believe that Frank got a cat?
acknowledge,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Edward asks: Did Jason acknowledge that Jackson didn't run 10 miles? Question: Does Edward believe that Jackson ran 10 miles?,Edward asks: Did Jason acknowledge that Jackson didn't run 10 miles?,Does Edward believe that Jackson didn't run 10 miles?,Does Edward believe that Jackson ran 10 miles?
admit,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Ashley asks: Did Gary admit that Jackson didn't run 10 miles? Question: Does Ashley believe that Jackson ran 10 miles?,Ashley asks: Did Gary admit that Jackson didn't run 10 miles?,Does Ashley believe that Jackson didn't run 10 miles?,Does Ashley believe that Jackson ran 10 miles?
announce,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: George asks: Did Ryan announce that Jackson didn't run 10 miles? Question: Does George believe that Jackson ran 10 miles?,George asks: Did Ryan announce that Jackson didn't run 10 miles?,Does George believe that Jackson didn't run 10 miles?,Does George believe that Jackson ran 10 miles?
annoyed,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Betty asks: Is Timothy annoyed that Jackson didn't run 10 miles? Question: Does Betty believe that Jackson ran 10 miles?,Betty asks: Is Timothy annoyed that Jackson didn't run 10 miles?,Does Betty believe that Jackson didn't run 10 miles?,Does Betty believe that Jackson ran 10 miles?
right,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Larry asks: Is Jonathan right that Jackson didn't run 10 miles? Question: Does Larry believe that Jackson ran 10 miles?,Larry asks: Is Jonathan right that Jackson didn't run 10 miles?,Does Larry believe that Jackson didn't run 10 miles?,Does Larry believe that Jackson ran 10 miles?
confess,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Ashley asks: Did Timothy confess that Jackson didn't run 10 miles? Question: Does Ashley believe that Jackson ran 10 miles?,Ashley asks: Did Timothy confess that Jackson didn't run 10 miles?,Does Ashley believe that Jackson didn't run 10 miles?,Does Ashley believe that Jackson ran 10 miles?
confirm,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Tyler asks: Did Sharon confirm that Jackson didn't run 10 miles? Question: Does Tyler believe that Jackson ran 10 miles?,Tyler asks: Did Sharon confirm that Jackson didn't run 10 miles?,Does Tyler believe that Jackson didn't run 10 miles?,Does Tyler believe that Jackson ran 10 miles?
demonstrate,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: George asks: Did Deborah demonstrate that Jackson didn't run 10 miles? Question: Does George believe that Jackson ran 10 miles?,George asks: Did Deborah demonstrate that Jackson didn't run 10 miles?,Does George believe that Jackson didn't run 10 miles?,Does George believe that Jackson ran 10 miles?
discover,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Lisa asks: Did Sharon discover that Jackson didn't run 10 miles? Question: Does Lisa believe that Jackson ran 10 miles?,Lisa asks: Did Sharon discover that Jackson didn't run 10 miles?,Does Lisa believe that Jackson didn't run 10 miles?,Does Lisa believe that Jackson ran 10 miles?
establish,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Donna asks: Did Emily establish that Jackson didn't run 10 miles? Question: Does Donna believe that Jackson ran 10 miles?,Donna asks: Did Emily establish that Jackson didn't run 10 miles?,Does Donna believe that Jackson didn't run 10 miles?,Does Donna believe that Jackson ran 10 miles?
hear,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Brian asks: Did Deborah hear that Jackson didn't run 10 miles? Question: Does Brian believe that Jackson ran 10 miles?,Brian asks: Did Deborah hear that Jackson didn't run 10 miles?,Does Brian believe that Jackson didn't run 10 miles?,Does Brian believe that Jackson ran 10 miles?
inform,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Larry asks: Did Stephanie inform Jane that Jackson didn't run 10 miles? Question: Does Larry believe that Jackson ran 10 miles?,Larry asks: Did Stephanie inform Jane that Jackson didn't run 10 miles?,Does Larry believe that Jackson didn't run 10 miles?,Does Larry believe that Jackson ran 10 miles?
know,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Kenneth asks: Does Jacob know that Jackson didn't run 10 miles? Question: Does Kenneth believe that Jackson ran 10 miles?,Kenneth asks: Does Jacob know that Jackson didn't run 10 miles?,Does Kenneth believe that Jackson didn't run 10 miles?,Does Kenneth believe that Jackson ran 10 miles?
pretend,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Dorothy asks: Did Stephanie pretend that Jackson didn't run 10 miles? Question: Does Dorothy believe that Jackson ran 10 miles?,Dorothy asks: Did Stephanie pretend that Jackson didn't run 10 miles?,Does Dorothy believe that Jackson didn't run 10 miles?,Does Dorothy believe that Jackson ran 10 miles?
prove,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Karen asks: Did Jacob prove that Jackson didn't run 10 miles? Question: Does Karen believe that Jackson ran 10 miles?,Karen asks: Did Jacob prove that Jackson didn't run 10 miles?,Does Karen believe that Jackson didn't run 10 miles?,Does Karen believe that Jackson ran 10 miles?
reveal,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Kenneth asks: Did Melissa reveal that Jackson didn't run 10 miles? Question: Does Kenneth believe that Jackson ran 10 miles?,Kenneth asks: Did Melissa reveal that Jackson didn't run 10 miles?,Does Kenneth believe that Jackson didn't run 10 miles?,Does Kenneth believe that Jackson ran 10 miles?
say,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Brian asks: Did Timothy say that Jackson didn't run 10 miles? Question: Does Brian believe that Jackson ran 10 miles?,Brian asks: Did Timothy say that Jackson didn't run 10 miles?,Does Brian believe that Jackson didn't run 10 miles?,Does Brian believe that Jackson ran 10 miles?
see,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Ashley asks: Did Stephanie see that Jackson didn't run 10 miles? Question: Does Ashley believe that Jackson ran 10 miles?,Ashley asks: Did Stephanie see that Jackson didn't run 10 miles?,Does Ashley believe that Jackson didn't run 10 miles?,Does Ashley believe that Jackson ran 10 miles?
suggest,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Sandra asks: Did Jeffrey suggest that Jackson didn't run 10 miles? Question: Does Sandra believe that Jackson ran 10 miles?,Sandra asks: Did Jeffrey suggest that Jackson didn't run 10 miles?,Does Sandra believe that Jackson didn't run 10 miles?,Does Sandra believe that Jackson ran 10 miles?
think,not_p,high_prior,Jackson,Jackson is training for a marathon.,Fact: Jackson is training for a marathon. Sentence: Kathleen asks: Does Nicholas think that Jackson didn't run 10 miles? Question: Does Kathleen believe that Jackson ran 10 miles?,Kathleen asks: Does Nicholas think that Jackson didn't run 10 miles?,Does Kathleen believe that Jackson didn't run 10 miles?,Does Kathleen believe that Jackson ran 10 miles?
acknowledge,not_p,high_prior,Jayden,Jayden's car is in the shop.,Fact: Jayden's car is in the shop. Sentence: Donna asks: Did Laura acknowledge that Jayden didn't rent a car? Question: Does Donna believe that Jayden rented a car?,Donna asks: Did Laura acknowledge that Jayden didn't rent a car?,Does Donna believe that Jayden didn't rent a car?,Does Donna believe that Jayden rented a car?
admit,not_p,high_prior,Jayden,Jayden's car is in the shop.,Fact: Jayden's car is in the shop. Sentence: Ashley asks: Did Jeffrey admit that Jayden didn't rent a car? Question: Does Ashley believe that Jayden rented a car?,Ashley asks: Did Jeffrey admit that Jayden didn't rent a car?,Does Ashley believe that Jayden didn't rent a car?,Does Ashley believe that Jayden rented a car?
announce,not_p,high_prior,Jayden,Jayden's car is in the shop.,Fact: Jayden's car is in the shop. Sentence: Steven asks: Did Emily announce that Jayden didn't rent a car? Question: Does Steven believe that Jayden rented a car?,Steven asks: Did Emily announce that Jayden didn't rent a car?,Does Steven believe that Jayden didn't rent a car?,Does Steven believe that Jayden rented a car?
annoyed,not_p,high_prior,Jayden,Jayden's car is in the shop.,Fact: Jayden's car is in the shop. Sentence: Kimberly asks: Is Jacob annoyed that Jayden didn't rent a car? Question: Does Kimberly believe that Jayden rented a car?,Kimberly asks: Is Jacob annoyed that Jayden didn't rent a car?,Does Kimberly believe that Jayden didn't rent a car?,Does Kimberly believe that Jayden rented a car?
right,not_p,high_prior,Jayden,Jayden's car is in the shop.,Fact: Jayden's car is in the shop. Sentence: Kimberly asks: Is Gary right that Jayden didn't rent a car? Question: Does Kimberly believe that Jayden rented a car?,Kimberly asks: Is Gary right that Jayden didn't rent a car?,Does Kimberly believe that Jayden didn't rent a car?,Does Kimberly believe that Jayden rented a car?
