verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question
see,not_p,high_prior,Emma,Emma is in law school.,Fact: Emma is in law school. Sentence: George asks: Did Rebecca see that Emma didn't study on Saturday morning? Question: Is George certain that Emma didn't study on Saturday morning?,George asks: Did Rebecca see that Emma didn't study on Saturday morning?,Is George certain that Emma didn't study on Saturday morning?,Is George certain that Emma studied on Saturday morning?
suggest,not_p,high_prior,Emma,Emma is in law school.,Fact: Emma is in law school. Sentence: Daniel asks: Did Jason suggest that Emma didn't study on Saturday morning? Question: Is Daniel certain that Emma didn't study on Saturday morning?,Daniel asks: Did Jason suggest that Emma didn't study on Saturday morning?,Is Daniel certain that Emma didn't study on Saturday morning?,Is Daniel certain that Emma studied on Saturday morning?
think,not_p,high_prior,Emma,Emma is in law school.,Fact: Emma is in law school. Sentence: Donna asks: Does Laura think that Emma didn't study on Saturday morning? Question: Is Donna certain that Emma didn't study on Saturday morning?,Donna asks: Does Laura think that Emma didn't study on Saturday morning?,Is Donna certain that Emma didn't study on Saturday morning?,Is Donna certain that Emma studied on Saturday morning?
polar,not_p,high_prior,Emma,Emma is in law school.,Fact: Emma is in law school. Sentence: Brian asks: Did Emma study on Saturday morning? Question: Is Brian certain that Emma didn't study on Saturday morning?,Brian asks: Did Emma study on Saturday morning?,Is Brian certain that Emma didn't study on Saturday morning?,
acknowledge,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Larry asks: Did Jonathan acknowledge that Julian doesn't dance salsa? Question: Is Larry certain that Julian doesn't dance salsa?,Larry asks: Did Jonathan acknowledge that Julian doesn't dance salsa?,Is Larry certain that Julian doesn't dance salsa?,Is Larry certain that Julian dances salsa?
admit,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Kenneth asks: Did Stephanie admit that Julian doesn't dance salsa? Question: Is Kenneth certain that Julian doesn't dance salsa?,Kenneth asks: Did Stephanie admit that Julian doesn't dance salsa?,Is Kenneth certain that Julian doesn't dance salsa?,Is Kenneth certain that Julian dances salsa?
announce,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Jennifer asks: Did Timothy announce that Julian doesn't dance salsa? Question: Is Jennifer certain that Julian doesn't dance salsa?,Jennifer asks: Did Timothy announce that Julian doesn't dance salsa?,Is Jennifer certain that Julian doesn't dance salsa?,Is Jennifer certain that Julian dances salsa?
annoyed,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Sandra asks: Is Melissa annoyed that Julian doesn't dance salsa? Question: Is Sandra certain that Julian doesn't dance salsa?,Sandra asks: Is Melissa annoyed that Julian doesn't dance salsa?,Is Sandra certain that Julian doesn't dance salsa?,Is Sandra certain that Julian dances salsa?
right,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Lisa asks: Is Carol right that Julian doesn't dance salsa? Question: Is Lisa certain that Julian doesn't dance salsa?,Lisa asks: Is Carol right that Julian doesn't dance salsa?,Is Lisa certain that Julian doesn't dance salsa?,Is Lisa certain that Julian dances salsa?
confess,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Karen asks: Did Emily confess that Julian doesn't dance salsa? Question: Is Karen certain that Julian doesn't dance salsa?,Karen asks: Did Emily confess that Julian doesn't dance salsa?,Is Karen certain that Julian doesn't dance salsa?,Is Karen certain that Julian dances salsa?
confirm,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Steven asks: Did Jason confirm that Julian doesn't dance salsa? Question: Is Steven certain that Julian doesn't dance salsa?,Steven asks: Did Jason confirm that Julian doesn't dance salsa?,Is Steven certain that Julian doesn't dance salsa?,Is Steven certain that Julian dances salsa?
demonstrate,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Ashley asks: Did Amanda demonstrate that Julian doesn't dance salsa? Question: Is Ashley certain that Julian doesn't dance salsa?,Ashley asks: Did Amanda demonstrate that Julian doesn't dance salsa?,Is Ashley certain that Julian doesn't dance salsa?,Is Ashley certain that Julian dances salsa?
discover,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Sandra asks: Did Ronald discover that Julian doesn't dance salsa? Question: Is Sandra certain that Julian doesn't dance salsa?,Sandra asks: Did Ronald discover that Julian doesn't dance salsa?,Is Sandra certain that Julian doesn't dance salsa?,Is Sandra certain that Julian dances salsa?
establish,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Paul asks: Did Amanda establish that Julian doesn't dance salsa? Question: Is Paul certain that Julian doesn't dance salsa?,Paul asks: Did Amanda establish that Julian doesn't dance salsa?,Is Paul certain that Julian doesn't dance salsa?,Is Paul certain that Julian dances salsa?
hear,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Edward asks: Did Jonathan hear that Julian doesn't dance salsa? Question: Is Edward certain that Julian doesn't dance salsa?,Edward asks: Did Jonathan hear that Julian doesn't dance salsa?,Is Edward certain that Julian doesn't dance salsa?,Is Edward certain that Julian dances salsa?
inform,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Daniel asks: Did Ryan inform Jane that Julian doesn't dance salsa? Question: Is Daniel certain that Julian doesn't dance salsa?,Daniel asks: Did Ryan inform Jane that Julian doesn't dance salsa?,Is Daniel certain that Julian doesn't dance salsa?,Is Daniel certain that Julian dances salsa?
know,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: George asks: Does Gary know that Julian doesn't dance salsa? Question: Is George certain that Julian doesn't dance salsa?,George asks: Does Gary know that Julian doesn't dance salsa?,Is George certain that Julian doesn't dance salsa?,Is George certain that Julian dances salsa?
pretend,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Edward asks: Did Jason pretend that Julian doesn't dance salsa? Question: Is Edward certain that Julian doesn't dance salsa?,Edward asks: Did Jason pretend that Julian doesn't dance salsa?,Is Edward certain that Julian doesn't dance salsa?,Is Edward certain that Julian dances salsa?
prove,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Larry asks: Did Eric prove that Julian doesn't dance salsa? Question: Is Larry certain that Julian doesn't dance salsa?,Larry asks: Did Eric prove that Julian doesn't dance salsa?,Is Larry certain that Julian doesn't dance salsa?,Is Larry certain that Julian dances salsa?
reveal,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Scott asks: Did Eric reveal that Julian doesn't dance salsa? Question: Is Scott certain that Julian doesn't dance salsa?,Scott asks: Did Eric reveal that Julian doesn't dance salsa?,Is Scott certain that Julian doesn't dance salsa?,Is Scott certain that Julian dances salsa?
say,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Paul asks: Did Jonathan say that Julian doesn't dance salsa? Question: Is Paul certain that Julian doesn't dance salsa?,Paul asks: Did Jonathan say that Julian doesn't dance salsa?,Is Paul certain that Julian doesn't dance salsa?,Is Paul certain that Julian dances salsa?
see,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Paul asks: Did Gary see that Julian doesn't dance salsa? Question: Is Paul certain that Julian doesn't dance salsa?,Paul asks: Did Gary see that Julian doesn't dance salsa?,Is Paul certain that Julian doesn't dance salsa?,Is Paul certain that Julian dances salsa?
suggest,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Jennifer asks: Did Michelle suggest that Julian doesn't dance salsa? Question: Is Jennifer certain that Julian doesn't dance salsa?,Jennifer asks: Did Michelle suggest that Julian doesn't dance salsa?,Is Jennifer certain that Julian doesn't dance salsa?,Is Jennifer certain that Julian dances salsa?
think,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Karen asks: Does Laura think that Julian doesn't dance salsa? Question: Is Karen certain that Julian doesn't dance salsa?,Karen asks: Does Laura think that Julian doesn't dance salsa?,Is Karen certain that Julian doesn't dance salsa?,Is Karen certain that Julian dances salsa?
polar,not_p,high_prior,Julian,Julian is Cuban.,Fact: Julian is Cuban. Sentence: Steven asks: Does Julian dance salsa? Question: Is Steven certain that Julian doesn't dance salsa?,Steven asks: Does Julian dance salsa?,Is Steven certain that Julian doesn't dance salsa?,
acknowledge,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Brian asks: Did Eric acknowledge that Isabella didnt eat a steak on Sunday? Question: Is Brian certain that Isabella didnt eat a steak on Sunday?,Brian asks: Did Eric acknowledge that Isabella didnt eat a steak on Sunday?,Is Brian certain that Isabella didnt eat a steak on Sunday?,Is Brian certain that Isabella ate a steak on Sunday?
admit,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Steven asks: Did Ryan admit that Isabella didnt eat a steak on Sunday? Question: Is Steven certain that Isabella didnt eat a steak on Sunday?,Steven asks: Did Ryan admit that Isabella didnt eat a steak on Sunday?,Is Steven certain that Isabella didnt eat a steak on Sunday?,Is Steven certain that Isabella ate a steak on Sunday?
announce,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Jennifer asks: Did Eric announce that Isabella didnt eat a steak on Sunday? Question: Is Jennifer certain that Isabella didnt eat a steak on Sunday?,Jennifer asks: Did Eric announce that Isabella didnt eat a steak on Sunday?,Is Jennifer certain that Isabella didnt eat a steak on Sunday?,Is Jennifer certain that Isabella ate a steak on Sunday?
annoyed,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Betty asks: Is Stephanie annoyed that Isabella didnt eat a steak on Sunday? Question: Is Betty certain that Isabella didnt eat a steak on Sunday?,Betty asks: Is Stephanie annoyed that Isabella didnt eat a steak on Sunday?,Is Betty certain that Isabella didnt eat a steak on Sunday?,Is Betty certain that Isabella ate a steak on Sunday?
right,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Lisa asks: Is Jeffrey right that Isabella didnt eat a steak on Sunday? Question: Is Lisa certain that Isabella didnt eat a steak on Sunday?,Lisa asks: Is Jeffrey right that Isabella didnt eat a steak on Sunday?,Is Lisa certain that Isabella didnt eat a steak on Sunday?,Is Lisa certain that Isabella ate a steak on Sunday?
confess,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Kimberly asks: Did Ronald confess that Isabella didnt eat a steak on Sunday? Question: Is Kimberly certain that Isabella didnt eat a steak on Sunday?,Kimberly asks: Did Ronald confess that Isabella didnt eat a steak on Sunday?,Is Kimberly certain that Isabella didnt eat a steak on Sunday?,Is Kimberly certain that Isabella ate a steak on Sunday?
confirm,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Kevin asks: Did Jeffrey confirm that Isabella didnt eat a steak on Sunday? Question: Is Kevin certain that Isabella didnt eat a steak on Sunday?,Kevin asks: Did Jeffrey confirm that Isabella didnt eat a steak on Sunday?,Is Kevin certain that Isabella didnt eat a steak on Sunday?,Is Kevin certain that Isabella ate a steak on Sunday?
demonstrate,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Donna asks: Did Melissa demonstrate that Isabella didnt eat a steak on Sunday? Question: Is Donna certain that Isabella didnt eat a steak on Sunday?,Donna asks: Did Melissa demonstrate that Isabella didnt eat a steak on Sunday?,Is Donna certain that Isabella didnt eat a steak on Sunday?,Is Donna certain that Isabella ate a steak on Sunday?
discover,not_p,high_prior,Isabella,Isabella is from Argentina.,Fact: Isabella is from Argentina. Sentence: Steven asks: Did Emily discover that Isabella didnt eat a steak on Sunday? Question: Is Steven certain that Isabella didnt eat a steak on Sunday?,Steven asks: Did Emily discover that Isabella didnt eat a steak on Sunday?,Is Steven certain that Isabella didnt eat a steak on Sunday?,Is Steven certain that Isabella ate a steak on Sunday?
