"workerid","predicate","polarity","utterance","item","speaker_response","ah_response","prior_rating"
549,"say","pos","say-dances-?","Owen_H",0.97,0.97,0.74648275862069
549,"know","neg","know-doesnt_dance-?","Jackson_L",1,0.5,0.186013986013986
515,"say","neg","say-doesnt_dance-?","Charley_L",0.49,0.5,0.277066666666667
515,"think","neg","think-doesnt_dance-?","Danny_H",0.22,0.27,0.697062937062937
515,"know","neg","know-doesnt_dance-?","Zoe_H",0.22,0.79,0.745971223021583
515,"think","pos","think-dances-?","Jayden_H",0.48,0.5,0.687794117647059
515,"Polar","Polar","BARE-dances-?","Emily_L",0.49,NA,0.151655629139073
515,"know","neg","know-doesnt_dance-?","Josie_L",0.26,0.47,0.117286821705426
515,"inform","neg","inform-doesnt_dance-?","Grace_L",0.49,0.49,0.24777027027027
515,"inform","pos","inform-dances-?","Jackson_H",0.49,0.52,0.774965034965035
515,"think","pos","think-dances-?","Frank_L",0.22,0.21,0.16965034965035
515,"think","neg","think-doesnt_dance-?","Tony_L",0.49,0.49,0.2196
515,"inform","pos","inform-dances-?","Josh_L",0.49,0.48,0.236917293233083
515,"know","pos","know-dances-?","Owen_L",0.25,0.25,0.279503546099291
515,"say","pos","say-dances-?","Jon_H",0.5,0.5,0.7559375
515,"say","pos","say-dances-?","Olivia_L",0.49,0.5,0.210592105263158
515,"Polar","Polar","BARE-dances-?","Isabella_H",0.51,NA,0.517707006369427
515,"inform","neg","inform-doesnt_dance-?","Julian_H",0.49,0.48,0.599493670886076
515,"say","neg","say-doesnt_dance-?","Emma_H",0.49,0.49,0.680763888888889
515,"know","pos","know-dances-?","Mary_H",0.49,0.49,0.815167785234899
441,"say","neg","say-doesnt_dance-?","Isabella_H",0.52,0.9,0.517707006369427
441,"think","neg","think-doesnt_dance-?","Mary_L",0.49,0.77,0.225401459854015
441,"say","neg","say-doesnt_dance-?","Josh_L",0.11,0.92,0.236917293233083
441,"inform","neg","inform-doesnt_dance-?","Olivia_H",0.84,0.84,0.664776119402985
441,"inform","pos","inform-dances-?","Danny_H",0.91,0.8,0.697062937062937
441,"Polar","Polar","BARE-dances-?","Josie_H",0.64,NA,0.73343949044586
441,"say","pos","say-dances-?","Emily_L",0.19,0.66,0.151655629139073
441,"inform","neg","inform-doesnt_dance-?","Jayden_L",0.89,0.82,0.1756
441,"think","pos","think-dances-?","Grace_H",0.82,0.74,0.790144927536232
441,"know","pos","know-dances-?","Tony_L",0.91,0.51,0.2196
441,"know","neg","know-doesnt_dance-?","Zoe_L",0.98,0.96,0.192108843537415
441,"inform","pos","inform-dances-?","Charley_L",0.92,0.91,0.277066666666667
441,"Polar","Polar","BARE-dances-?","Julian_L",0.52,NA,0.401796875
441,"think","neg","think-doesnt_dance-?","Frank_H",0.21,0.84,0.67972027972028
441,"know","neg","know-doesnt_dance-?","Jon_H",0.89,0.5,0.7559375
441,"think","pos","think-dances-?","Owen_L",0.08,0.79,0.279503546099291
441,"know","pos","know-dances-?","Jackson_H",0.89,0.53,0.774965034965035
441,"say","pos","say-dances-?","Emma_H",0.9,0.51,0.680763888888889
585,"know","neg","know-doesnt_dance-?","Frank_H",0.98,0.72,0.67972027972028
585,"know","neg","know-doesnt_dance-?","Mary_L",0.99,0.44,0.225401459854015
585,"think","pos","think-dances-?","Julian_H",0.42,0.49,0.599493670886076
585,"Polar","Polar","BARE-dances-?","Jayden_L",0.54,NA,0.1756
585,"think","neg","think-doesnt_dance-?","Olivia_L",0.26,0.37,0.210592105263158
585,"inform","neg","inform-doesnt_dance-?","Tony_L",0.61,0.65,0.2196
585,"Polar","Polar","BARE-dances-?","Charley_H",0.52,NA,0.804632352941177
585,"inform","pos","inform-dances-?","Emma_H",0.67,0.49,0.680763888888889
585,"know","pos","know-dances-?","Jon_L",0.5,0.31,0.235696202531646
585,"say","neg","say-doesnt_dance-?","Jackson_H",0.49,0.6,0.774965034965035
585,"say","pos","say-dances-?","Emily_H",0.66,0.54,0.561555555555556
585,"think","pos","think-dances-?","Grace_L",0.25,0.46,0.24777027027027
585,"think","neg","think-doesnt_dance-?","Owen_H",0.57,0.5,0.74648275862069
585,"say","pos","say-dances-?","Zoe_L",0.53,0.54,0.192108843537415
585,"inform","pos","inform-dances-?","Isabella_L",0.22,0.4,0.125813953488372
585,"know","pos","know-dances-?","Josh_H",0.76,0.52,0.544575163398693
585,"inform","neg","inform-doesnt_dance-?","Danny_H",0.42,0.58,0.697062937062937
585,"say","neg","say-doesnt_dance-?","Josie_L",0.88,0.63,0.117286821705426
487,"say","pos","say-dances-?","Owen_H",0.36,0.5,0.74648275862069
487,"think","neg","think-doesnt_dance-?","Emily_L",0.38,0.52,0.151655629139073
487,"know","pos","know-dances-?","Isabella_H",0.9,0.49,0.517707006369427
487,"say","neg","say-doesnt_dance-?","Grace_H",0.5,0.49,0.790144927536232
487,"think","pos","think-dances-?","Danny_L",0.29,0.5,0.27993006993007
487,"think","pos","think-dances-?","Jon_H",0.19,0.5,0.7559375
487,"know","neg","know-doesnt_dance-?","Zoe_H",0.9,0.5,0.745971223021583
487,"know","pos","know-dances-?","Tony_L",0.95,0.51,0.2196
487,"inform","pos","inform-dances-?","Jayden_H",0.91,0.57,0.687794117647059
487,"inform","pos","inform-dances-?","Josh_L",0.51,0.51,0.236917293233083
487,"say","pos","say-dances-?","Olivia_L",0.51,0.51,0.210592105263158
487,"Polar","Polar","BARE-dances-?","Jackson_H",0.5,NA,0.774965034965035
487,"know","neg","know-doesnt_dance-?","Josie_L",0.93,0.49,0.117286821705426
487,"inform","neg","inform-doesnt_dance-?","Julian_H",0.5,0.51,0.599493670886076
487,"think","neg","think-doesnt_dance-?","Frank_H",0.51,0.51,0.67972027972028
487,"say","neg","say-doesnt_dance-?","Mary_L",0.5,0.5,0.225401459854015
487,"inform","neg","inform-doesnt_dance-?","Charley_L",0.5,0.5,0.277066666666667
487,"Polar","Polar","BARE-dances-?","Emma_L",0.51,NA,0.323098591549296
273,"think","pos","think-dances-?","Danny_H",0.5,0.53,0.697062937062937
273,"know","pos","know-dances-?","Josie_L",1,0.52,0.117286821705426
273,"say","neg","say-doesnt_dance-?","Emily_L",0.74,0.76,0.151655629139073
273,"inform","neg","inform-doesnt_dance-?","Josh_H",1,1,0.544575163398693
273,"think","neg","think-doesnt_dance-?","Julian_H",0.52,0.52,0.599493670886076
273,"think","pos","think-dances-?","Jackson_L",0.24,0.23,0.186013986013986
273,"know","neg","know-doesnt_dance-?","Isabella_H",1,0.56,0.517707006369427
273,"Polar","Polar","BARE-dances-?","Charley_L",0.12,NA,0.277066666666667
273,"inform","neg","inform-doesnt_dance-?","Owen_L",0.91,0.99,0.279503546099291
273,"inform","pos","inform-dances-?","Grace_L",0.86,0.91,0.24777027027027
273,"say","pos","say-dances-?","Jayden_L",0.23,0.26,0.1756
273,"say","neg","say-doesnt_dance-?","Jon_H",0.44,0.43,0.7559375
273,"inform","pos","inform-dances-?","Zoe_H",0.96,1,0.745971223021583
273,"think","neg","think-doesnt_dance-?","Frank_L",0.62,0.65,0.16965034965035
273,"say","pos","say-dances-?","Olivia_H",0.7,0.73,0.664776119402985
273,"Polar","Polar","BARE-dances-?","Tony_H",0.89,NA,0.747279411764706
273,"know","pos","know-dances-?","Emma_H",0.92,0.84,0.680763888888889
273,"know","neg","know-doesnt_dance-?","Mary_L",1,0.99,0.225401459854015
241,"know","neg","know-doesnt_dance-?","Julian_H",1,0.06,0.599493670886076
241,"inform","neg","inform-doesnt_dance-?","Josh_L",1,1,0.236917293233083
241,"think","pos","think-dances-?","Olivia_L",0,0.58,0.210592105263158
241,"say","neg","say-doesnt_dance-?","Grace_H",0.49,0.5,0.790144927536232
241,"Polar","Polar","BARE-dances-?","Jon_L",0.51,NA,0.235696202531646
241,"think","neg","think-doesnt_dance-?","Isabella_L",0.01,0.51,0.125813953488372
241,"inform","pos","inform-dances-?","Jackson_H",1,1,0.774965034965035
241,"inform","neg","inform-doesnt_dance-?","Owen_H",1,1,0.74648275862069
241,"say","pos","say-dances-?","Zoe_H",0.51,0.5,0.745971223021583
241,"know","neg","know-doesnt_dance-?","Frank_L",1,0.16,0.16965034965035
241,"inform","pos","inform-dances-?","Emma_L",1,0.5,0.323098591549296
241,"say","pos","say-dances-?","Emily_L",0,0.92,0.151655629139073
241,"know","pos","know-dances-?","Mary_L",1,0,0.225401459854015
241,"think","pos","think-dances-?","Charley_H",0.03,1,0.804632352941177
241,"say","neg","say-doesnt_dance-?","Josie_L",1,1,0.117286821705426
241,"think","neg","think-doesnt_dance-?","Danny_H",0,0.82,0.697062937062937
241,"know","pos","know-dances-?","Jayden_H",1,0.51,0.687794117647059
241,"Polar","Polar","BARE-dances-?","Tony_H",1,NA,0.747279411764706
408,"say","pos","say-dances-?","Emma_L",0.24,0.36,0.323098591549296
408,"inform","neg","inform-doesnt_dance-?","Frank_L",0.99,0.98,0.16965034965035
408,"think","neg","think-doesnt_dance-?","Josie_L",0.99,0.98,0.117286821705426
408,"know","pos","know-dances-?","Zoe_H",0.8,0.74,0.745971223021583
408,"inform","pos","inform-dances-?","Julian_H",0.68,0.58,0.599493670886076
408,"inform","pos","inform-dances-?","Danny_L",0.17,0.27,0.27993006993007
408,"say","neg","say-doesnt_dance-?","Tony_L",0.97,0.96,0.2196
408,"know","neg","know-doesnt_dance-?","Mary_H",0.02,0.01,0.815167785234899
408,"think","pos","think-dances-?","Jon_L",0.03,0.02,0.235696202531646
408,"say","neg","say-doesnt_dance-?","Emily_H",0.01,0.02,0.561555555555556
408,"say","pos","say-dances-?","Josh_H",0.08,0.16,0.544575163398693
408,"think","pos","think-dances-?","Grace_H",0.7,0.63,0.790144927536232
408,"Polar","Polar","BARE-dances-?","Charley_H",0.65,NA,0.804632352941177
408,"know","pos","know-dances-?","Owen_L",0.15,0.17,0.279503546099291
408,"Polar","Polar","BARE-dances-?","Jackson_L",0,NA,0.186013986013986
408,"know","neg","know-doesnt_dance-?","Olivia_L",0,0,0.210592105263158
408,"think","neg","think-doesnt_dance-?","Isabella_H",0.51,0.49,0.517707006369427
408,"inform","neg","inform-doesnt_dance-?","Jayden_H",0.25,0.26,0.687794117647059
501,"inform","neg","inform-doesnt_dance-?","Emma_H",0.94,0.27,0.680763888888889
501,"know","neg","know-doesnt_dance-?","Frank_H",0.9,0.9,0.67972027972028
501,"Polar","Polar","BARE-dances-?","Julian_L",0.5,NA,0.401796875
501,"say","pos","say-dances-?","Mary_H",0.63,0.5,0.815167785234899
501,"say","pos","say-dances-?","Danny_L",0.82,0.5,0.27993006993007
501,"know","pos","know-dances-?","Olivia_H",0.97,0.01,0.664776119402985
501,"know","neg","know-doesnt_dance-?","Josie_L",0.97,0.1,0.117286821705426
501,"say","neg","say-doesnt_dance-?","Jayden_H",0.49,0.68,0.687794117647059
501,"say","neg","say-doesnt_dance-?","Zoe_L",0.08,0.09,0.192108843537415
501,"inform","neg","inform-doesnt_dance-?","Jon_L",0.04,0.02,0.235696202531646
501,"Polar","Polar","BARE-dances-?","Emily_H",0.5,NA,0.561555555555556
501,"inform","pos","inform-dances-?","Tony_H",0.95,0.94,0.747279411764706
501,"know","pos","know-dances-?","Isabella_L",0.11,0.14,0.125813953488372
501,"inform","pos","inform-dances-?","Josh_L",0.52,0.06,0.236917293233083
501,"think","pos","think-dances-?","Grace_L",0.06,0.14,0.24777027027027
501,"think","neg","think-doesnt_dance-?","Charley_L",0.03,0.94,0.277066666666667
501,"think","pos","think-dances-?","Jackson_H",0.73,0.53,0.774965034965035
501,"think","neg","think-doesnt_dance-?","Owen_H",0.15,0.24,0.74648275862069
301,"know","neg","know-doesnt_dance-?","Isabella_L",0.95,0.96,0.125813953488372
301,"think","pos","think-dances-?","Tony_H",0.12,0.53,0.747279411764706
301,"know","neg","know-doesnt_dance-?","Olivia_H",0.84,0.55,0.664776119402985
301,"say","neg","say-doesnt_dance-?","Jackson_H",0.16,0.78,0.774965034965035
301,"say","pos","say-dances-?","Jayden_L",0.22,0.65,0.1756
301,"know","pos","know-dances-?","Mary_L",0.93,0.57,0.225401459854015
301,"inform","pos","inform-dances-?","Emily_L",0.95,0.93,0.151655629139073
301,"think","neg","think-doesnt_dance-?","Frank_L",0.2,0.63,0.16965034965035
301,"inform","neg","inform-doesnt_dance-?","Jon_L",0.88,0.95,0.235696202531646
301,"think","neg","think-doesnt_dance-?","Emma_H",0.33,0.77,0.680763888888889
301,"Polar","Polar","BARE-dances-?","Zoe_L",0.58,NA,0.192108843537415
301,"inform","neg","inform-doesnt_dance-?","Josie_H",0.9,0.94,0.73343949044586
301,"say","neg","say-doesnt_dance-?","Julian_L",0.38,0.79,0.401796875
301,"Polar","Polar","BARE-dances-?","Charley_H",0.77,NA,0.804632352941177
301,"inform","pos","inform-dances-?","Danny_H",0.88,0.95,0.697062937062937
301,"say","pos","say-dances-?","Owen_H",0.71,0.8,0.74648275862069
301,"think","pos","think-dances-?","Grace_L",0.25,0.6,0.24777027027027
301,"know","pos","know-dances-?","Josh_H",0.95,0.5,0.544575163398693
286,"say","pos","say-dances-?","Olivia_H",0.66,0.84,0.664776119402985
286,"think","pos","think-dances-?","Owen_H",0.72,0.79,0.74648275862069
286,"inform","neg","inform-doesnt_dance-?","Tony_L",1,1,0.2196
286,"know","neg","know-doesnt_dance-?","Josh_L",1,0.81,0.236917293233083
286,"Polar","Polar","BARE-dances-?","Emma_L",0.52,NA,0.323098591549296
286,"Polar","Polar","BARE-dances-?","Mary_H",0.9,NA,0.815167785234899
286,"inform","pos","inform-dances-?","Charley_H",0.94,0.88,0.804632352941177
286,"say","neg","say-doesnt_dance-?","Jon_L",0.85,0.86,0.235696202531646
286,"inform","neg","inform-doesnt_dance-?","Jayden_H",0.79,0.84,0.687794117647059
286,"think","pos","think-dances-?","Emily_L",0.18,0.56,0.151655629139073
286,"know","pos","know-dances-?","Grace_L",0.87,0.66,0.24777027027027
286,"inform","pos","inform-dances-?","Frank_L",0.18,0.18,0.16965034965035
286,"know","neg","know-doesnt_dance-?","Isabella_H",0.88,0.63,0.517707006369427
286,"think","neg","think-doesnt_dance-?","Josie_L",1,1,0.117286821705426
286,"say","pos","say-dances-?","Danny_L",0.69,0.67,0.27993006993007
286,"know","pos","know-dances-?","Zoe_H",0.91,0.63,0.745971223021583
286,"think","neg","think-doesnt_dance-?","Jackson_H",0.38,0.51,0.774965034965035
286,"say","neg","say-doesnt_dance-?","Julian_H",0.68,0.56,0.599493670886076
329,"inform","pos","inform-dances-?","Jackson_L",1,1,0.186013986013986
329,"Polar","Polar","BARE-dances-?","Tony_L",0.51,NA,0.2196
329,"say","pos","say-dances-?","Mary_H",0.26,0.5,0.815167785234899
329,"say","pos","say-dances-?","Josie_L",0.5,0.5,0.117286821705426
329,"know","neg","know-doesnt_dance-?","Zoe_L",1,0.22,0.192108843537415
329,"think","pos","think-dances-?","Jon_L",0.08,0.65,0.235696202531646
329,"know","neg","know-doesnt_dance-?","Grace_H",1,0.2,0.790144927536232
329,"think","neg","think-doesnt_dance-?","Julian_H",0.76,0.28,0.599493670886076
329,"say","neg","say-doesnt_dance-?","Jayden_H",0.26,0.66,0.687794117647059
329,"Polar","Polar","BARE-dances-?","Josh_H",0.65,NA,0.544575163398693
329,"think","pos","think-dances-?","Emma_H",0.25,0.73,0.680763888888889
329,"think","neg","think-doesnt_dance-?","Olivia_L",0.73,0.3,0.210592105263158
329,"inform","neg","inform-doesnt_dance-?","Charley_L",0.97,0.71,0.277066666666667
329,"know","pos","know-dances-?","Danny_H",1,0.28,0.697062937062937
329,"inform","pos","inform-dances-?","Owen_H",1,1,0.74648275862069
329,"say","neg","say-doesnt_dance-?","Frank_L",0.29,0.78,0.16965034965035
329,"inform","neg","inform-doesnt_dance-?","Emily_H",1,0.86,0.561555555555556
329,"know","pos","know-dances-?","Isabella_L",0.98,0.29,0.125813953488372
547,"think","pos","think-dances-?","Emma_H",0.8,0.82,0.680763888888889
547,"say","pos","say-dances-?","Zoe_H",0.67,0.69,0.745971223021583
547,"inform","pos","inform-dances-?","Frank_H",0.7,0.63,0.67972027972028
547,"know","neg","know-doesnt_dance-?","Owen_H",0.67,0.54,0.74648275862069
547,"Polar","Polar","BARE-dances-?","Mary_L",0,NA,0.225401459854015
547,"inform","pos","inform-dances-?","Charley_L",0.1,0,0.277066666666667
547,"know","neg","know-doesnt_dance-?","Danny_L",1,1,0.27993006993007
547,"say","neg","say-doesnt_dance-?","Tony_H",0.27,0.33,0.747279411764706
547,"inform","neg","inform-doesnt_dance-?","Emily_L",1,1,0.151655629139073
547,"think","neg","think-doesnt_dance-?","Isabella_H",0.21,0.49,0.517707006369427
547,"say","neg","say-doesnt_dance-?","Josh_L",0.22,0.21,0.236917293233083
547,"think","pos","think-dances-?","Jon_L",0,0,0.235696202531646
547,"Polar","Polar","BARE-dances-?","Julian_H",0.2,NA,0.599493670886076
547,"know","pos","know-dances-?","Jackson_H",0.69,0.73,0.774965034965035
547,"think","neg","think-doesnt_dance-?","Grace_L",0.85,0.85,0.24777027027027
547,"say","pos","say-dances-?","Olivia_L",0.3,0.35,0.210592105263158
547,"inform","neg","inform-doesnt_dance-?","Jayden_H",0.32,0.33,0.687794117647059
547,"know","pos","know-dances-?","Josie_L",0.07,0.1,0.117286821705426
599,"say","neg","say-doesnt_dance-?","Owen_L",0.41,0.81,0.279503546099291
599,"Polar","Polar","BARE-dances-?","Charley_H",0.49,NA,0.804632352941177
599,"say","pos","say-dances-?","Emma_L",0.45,0.79,0.323098591549296
599,"know","neg","know-doesnt_dance-?","Mary_H",0.9,0.29,0.815167785234899
599,"know","pos","know-dances-?","Zoe_L",0.78,0.34,0.192108843537415
599,"inform","pos","inform-dances-?","Olivia_H",0.84,0.52,0.664776119402985
599,"know","neg","know-doesnt_dance-?","Emily_L",0.77,0.37,0.151655629139073
599,"Polar","Polar","BARE-dances-?","Jon_L",0.48,NA,0.235696202531646
599,"think","neg","think-doesnt_dance-?","Jayden_L",0.42,0.69,0.1756
599,"think","pos","think-dances-?","Tony_L",0.39,0.73,0.2196
599,"inform","neg","inform-doesnt_dance-?","Frank_L",0.8,0.39,0.16965034965035
599,"think","pos","think-dances-?","Josh_H",0.78,0.69,0.544575163398693
599,"say","neg","say-doesnt_dance-?","Josie_H",0.43,0.7,0.73343949044586
599,"inform","pos","inform-dances-?","Jackson_L",0.75,0.32,0.186013986013986
599,"know","pos","know-dances-?","Danny_H",0.92,0.47,0.697062937062937
599,"think","neg","think-doesnt_dance-?","Julian_H",0.48,0.75,0.599493670886076
599,"inform","neg","inform-doesnt_dance-?","Isabella_H",0.62,0.63,0.517707006369427
599,"say","pos","say-dances-?","Grace_H",0.68,0.79,0.790144927536232
277,"know","pos","know-dances-?","Grace_H",0.92,0.54,0.790144927536232
277,"know","pos","know-dances-?","Zoe_L",0.86,0.41,0.192108843537415
277,"say","neg","say-doesnt_dance-?","Tony_H",0.53,0.8,0.747279411764706
277,"inform","neg","inform-doesnt_dance-?","Emma_H",0.69,0.87,0.680763888888889
277,"inform","pos","inform-dances-?","Charley_L",0.85,0.91,0.277066666666667
277,"think","neg","think-doesnt_dance-?","Jon_H",0.3,0.53,0.7559375
277,"say","pos","say-dances-?","Josie_H",0.76,0.88,0.73343949044586
277,"inform","neg","inform-doesnt_dance-?","Julian_L",0.63,0.85,0.401796875
277,"think","pos","think-dances-?","Frank_L",0.18,0.48,0.16965034965035
277,"Polar","Polar","BARE-dances-?","Emily_H",0.71,NA,0.561555555555556
277,"say","pos","say-dances-?","Jayden_L",0.18,0.82,0.1756
277,"say","neg","say-doesnt_dance-?","Jackson_L",0.55,0.73,0.186013986013986
277,"think","neg","think-doesnt_dance-?","Josh_L",0.51,0.51,0.236917293233083
277,"know","neg","know-doesnt_dance-?","Isabella_H",0.88,0.52,0.517707006369427
277,"know","neg","know-doesnt_dance-?","Mary_L",0.89,0.53,0.225401459854015
277,"think","pos","think-dances-?","Olivia_H",0.32,0.52,0.664776119402985
277,"Polar","Polar","BARE-dances-?","Danny_L",0.76,NA,0.27993006993007
277,"inform","pos","inform-dances-?","Owen_H",0.92,0.68,0.74648275862069
233,"say","neg","say-doesnt_dance-?","Jayden_H",0.72,0.55,0.687794117647059
233,"Polar","Polar","BARE-dances-?","Isabella_H",0.45,NA,0.517707006369427
233,"know","pos","know-dances-?","Charley_L",0.99,0.52,0.277066666666667
233,"know","pos","know-dances-?","Mary_H",0.95,0.81,0.815167785234899
233,"think","pos","think-dances-?","Owen_H",0.8,0.69,0.74648275862069
233,"think","pos","think-dances-?","Olivia_L",0.12,0.11,0.210592105263158
233,"know","neg","know-doesnt_dance-?","Emily_H",0.92,0.6,0.561555555555556
233,"inform","neg","inform-doesnt_dance-?","Frank_H",0.93,0.75,0.67972027972028
233,"Polar","Polar","BARE-dances-?","Josie_L",0.16,NA,0.117286821705426
233,"inform","neg","inform-doesnt_dance-?","Emma_L",0.9,0.69,0.323098591549296
233,"inform","pos","inform-dances-?","Tony_L",0.89,0.52,0.2196
233,"say","pos","say-dances-?","Zoe_H",0.77,0.5,0.745971223021583
233,"think","neg","think-doesnt_dance-?","Josh_L",0.74,0.49,0.236917293233083
233,"think","neg","think-doesnt_dance-?","Grace_H",0.28,0.77,0.790144927536232
